volante_regulable,aire_acondicionado,camara_trasera,elevalunas_electrico,bluetooth,gps,años_registro_venta,precio_log,potencia_log,km_log,tipo_gasolina_electro,tipo_gasolina_hybrid_petrol,tipo_gasolina_petrol,color_black,color_blue,color_brown,color_desconocido,color_green,color_grey,color_orange,color_red,color_silver,color_white,tipo_coche_coupe,tipo_coche_desconocido,tipo_coche_estate,tipo_coche_hatchback,tipo_coche_sedan,tipo_coche_subcompact,tipo_coche_suv,tipo_coche_van,alerta_lim_velocidad_no,alerta_lim_velocidad_si,venta_trimestre_venta_segundo_trimestre,venta_trimestre_venta_tercer_trimestre,modelo_grupo_Serie_1,modelo_grupo_Serie_4,modelo_grupo_Serie_5,modelo_grupo_Serie_6,modelo_grupo_Serie_7,modelo_grupo_Serie_Hybrid,modelo_grupo_Serie_M,modelo_grupo_Serie_Z
1,1,0,1,1,1,0.18518518518518517,9.87822102528824,0.592683933040933,0.7554831872397341,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0.14814814814814814,9.249657234353133,0.48610332183734495,0.860517038317477,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
0,1,0,0,0,1,0.14814814814814814,9.441531454869693,0.42851230074266633,0.7056027565704237,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
0,1,1,0,0,1,0.2962962962962963,8.853808274977197,0.48610332183734495,0.8472946487498936,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
0,1,0,1,1,1,0.18518518518518517,9.525224101853109,0.592683933040933,0.8384922417929954,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
0,1,0,0,0,1,0.18518518518518517,9.441531454869693,0.592683933040933,0.8757947497680993,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,0,1,0,1,0.14814814814814814,9.32375833901174,0.5034116533660344,0.8757038700236448,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1,1,0,1,0,1,0.14814814814814814,9.350189267092581,0.5508216337502048,0.9433643645810348,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1,1,0,0,0,1,0.14814814814814814,8.895766604056085,0.48610332183734495,0.9053615843744671,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
0,1,0,1,0,1,0.1111111111111111,9.809231816610408,0.48610332183734495,0.7710378314554562,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
0,1,0,1,0,1,0.14814814814814814,9.595670797663967,0.592683933040933,0.8806995838860574,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1,1,1,0,0,1,0.14814814814814814,8.699681400989514,0.48610332183734495,0.8920035157926973,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1,1,0,1,0,1,0.1111111111111111,8.77971129020447,0.6809477083046198,0.8969166788352525,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1,1,1,1,0,1,0.3333333333333333,9.036106025364846,0.5792661557132386,0.8637206811902178,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
0,1,0,1,0,1,0.14814814814814814,9.561067663645012,0.592683933040933,0.8766388142225625,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1,1,0,1,1,1,0.1111111111111111,9.433563920090563,0.5478488965853057,0.832550689475277,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1,1,0,1,0,1,0.6296296296296295,9.358846580275406,0.6301619268422967,0.8528387209593729,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
0,0,1,0,0,0,0.18518518518518517,9.661479683575521,0.5508216337502048,0.8502841644852295,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
0,1,0,0,0,1,0.1111111111111111,9.898525260706313,0.653132151864831,0.7810235690744916,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
0,0,0,0,0,1,0.14814814814814814,8.24301946898925,0.4487556962626724,0.8417549554391175,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1,1,0,1,0,1,0.14814814814814814,10.225607282932941,0.6056172068558507,0.7320077976909876,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
0,1,0,1,0,1,0.14814814814814814,9.15915233520675,0.592683933040933,0.799298422294892,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1,1,0,1,0,1,0.14814814814814814,9.69898173460629,0.592683933040933,0.8497917350467115,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1,1,0,1,0,1,0.14814814814814814,9.648659816955295,0.5508216337502048,0.8341540804886907,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1,1,0,1,1,1,0.18518518518518517,9.735128070758227,0.653132151864831,0.7873028373030733,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1,1,0,0,0,1,0.18518518518518517,9.375939552625749,0.5508216337502048,0.8537317246228566,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1,1,1,0,0,1,0.14814814814814814,9.425532393502772,0.5508216337502048,0.8085723284175921,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1,0,0,0,0,1,0.14814814814814814,9.32375833901174,0.48610332183734495,0.8109309348931557,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1,1,0,1,1,1,0.14814814814814814,9.741027444837728,0.592683933040933,0.8024325554826168,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1,1,1,0,0,1,0.14814814814814814,9.674137279312397,0.5508216337502048,0.8032599900754276,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
0,1,1,0,0,1,0.14814814814814814,9.392745258631441,0.5034116533660344,0.8477032888632283,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0.14814814814814814,9.137877200242468,0.592683933040933,0.7906442667635167,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1,1,0,0,0,1,0.37037037037037035,8.630700432209832,0.48610332183734495,0.8392262053571822,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1,1,0,0,0,1,0.14814814814814814,9.332646496360152,0.48610332183734495,0.8358141962942618,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
0,1,1,1,0,1,0.14814814814814814,9.465060106725137,0.5034116533660344,0.8377380318252425,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
0,1,0,1,0,1,0.1111111111111111,9.661479683575521,0.592683933040933,0.8574551795808583,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
0,0,0,0,0,1,0.1111111111111111,9.465060106725137,0.7143396326832558,0.8813123256871789,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
0,1,1,1,0,1,0.18518518518518517,9.425532393502772,0.5653261565644385,0.7952792458548068,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
0,1,0,0,0,1,0.1111111111111111,9.48044384215367,0.5034116533660344,0.8005061718933935,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0.1111111111111111,9.60245002503719,0.592683933040933,0.7737182893121615,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1,1,0,0,0,1,0.18518518518518517,8.575650760987806,0.5508216337502048,0.9193027732949919,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.1111111111111111,9.137877200242468,0.592683933040933,0.8076631523212308,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1,1,0,1,0,1,0.07407407407407407,9.61587214452889,0.7143396326832558,0.8380840860424779,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
0,1,1,0,0,1,0.1111111111111111,9.200391041122515,0.42851230074266633,0.8566565505136996,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1,1,0,0,0,1,0.14814814814814814,9.34145634983372,0.5508216337502048,0.8462148144498074,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,0,0,0,1,0.14814814814814814,9.210440366976517,0.48610332183734495,0.8295516475535709,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1,1,0,0,0,1,0.14814814814814814,9.169622538697624,0.5034116533660344,0.7108624132372272,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1,1,1,1,0,1,0.14814814814814814,9.918425424900335,0.592683933040933,0.7853651204804113,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1,0,0,0,0,1,0.5555555555555556,7.0909098220799835,0.48610332183734495,0.9162946453988561,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
0,1,0,1,0,1,0.1111111111111111,9.588845298501564,0.5508216337502048,0.8484703224632715,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,0,1,1,1,0.14814814814814814,9.94755228369823,0.7143396326832558,0.7820932973829038,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
0,1,0,1,0,1,0.18518518518518517,7.824445930877619,0.5199220766650368,0.9208854955742798,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
0,1,0,1,1,1,0.14814814814814814,9.036106025364846,0.42851230074266633,0.8696029362781839,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,1,0.18518518518518517,9.568084743872936,0.592683933040933,0.8009680150385938,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,0,0,0,1,0.1111111111111111,9.401043372798053,0.592683933040933,0.8685012094305065,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
0,1,0,1,0,1,0.14814814814814814,9.23024103368252,0.48610332183734495,0.8344572572197011,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
0,1,0,0,0,1,0.1111111111111111,9.32375833901174,0.42851230074266633,0.6870629578305198,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1,0,0,1,0,1,0.18518518518518517,9.539716058977092,0.5508216337502048,0.8272006485452787,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,0,0,1,1,0.1111111111111111,10.247112717290387,0.7143396326832558,0.8174754280940089,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
0,1,1,1,1,1,0.14814814814814814,9.495594499353297,0.5034116533660344,0.8172643480236907,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1,1,0,1,1,1,0.2222222222222222,9.525224101853109,0.5508216337502048,0.8257688694253325,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1,1,0,0,0,1,0.14814814814814814,9.059633754551479,0.42851230074266633,0.8899666028866322,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,0,1,0,1,0.1111111111111111,9.60245002503719,0.592683933040933,0.844799025632029,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1,1,0,0,0,1,0.18518518518518517,9.38437770918244,0.5508216337502048,0.8384366105999244,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1,1,1,1,1,1,0.14814814814814814,9.852246888342531,0.7143396326832558,0.8333503581299333,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1,1,0,0,0,1,0.1111111111111111,9.417435838868785,0.5508216337502048,0.8691715117096399,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,0.1111111111111111,9.686636660844938,0.592683933040933,0.7386526778144102,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0.18518518518518517,8.839421607620602,0.592683933040933,0.8961730591424819,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,1,0.14814814814814814,8.188966863648876,0.42851230074266633,0.8585116076144477,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1,1,1,0,0,1,0.1111111111111111,9.575052927597383,0.5034116533660344,0.8537522358095662,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,0.18518518518518517,9.723223876851618,0.653132151864831,0.8778998981353499,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1,1,0,1,0,1,0.1111111111111111,9.770013301136158,0.48610332183734495,0.8012160894691833,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0,1,1,0,0,1,0.14814814814814814,8.216358332386156,0.4487556962626724,0.8685700827405081,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
0,1,0,1,0,1,0.14814814814814814,9.893487720457795,0.592683933040933,0.7978064217763439,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0.14814814814814814,9.692828247710418,0.5034116533660344,0.7626628256710144,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1,1,0,1,0,1,0.14814814814814814,9.62251624577579,0.5508216337502048,0.8205421942154585,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
0,0,0,0,0,1,0.18518518518518517,8.476579508530941,0.5508216337502048,0.8469493601834255,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,1,0,1,0.2962962962962963,8.867990898182093,0.5034116533660344,0.7735025279595857,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
0,1,0,1,1,1,0.1111111111111111,9.15915233520675,0.5566941058022139,0.8725376609805731,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,1,1,0,1,0.25925925925925924,9.758519582283522,0.6950762404959439,0.8714044624227237,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
1,1,1,0,0,1,0.1111111111111111,10.214678610538817,0.7824517432886577,0.8038742834425223,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
0,1,0,1,0,1,0.18518518518518517,9.375939552625749,0.5566941058022139,0.8734037827016643,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
0,1,0,1,0,1,0.1111111111111111,9.48044384215367,0.5034116533660344,0.8313303676812918,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0.18518518518518517,9.127067452782361,0.592683933040933,0.6807943856785967,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
0,0,0,0,1,1,0.14814814814814814,9.367429587218957,0.592683933040933,0.8346118855493356,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,0,1,0,1,0.1111111111111111,9.314790473332646,0.5034116533660344,0.8673365118012564,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1,0,0,1,0,1,0.18518518518518517,9.332646496360152,0.5566941058022139,0.8689021388560072,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1,1,0,1,0,1,0.1111111111111111,10.077482875583607,0.7143396326832558,0.8371474619657169,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
0,1,0,0,1,1,0.14814814814814814,9.268703615273097,0.48610332183734495,0.8739890224883027,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.1111111111111111,8.699681400989514,0.42851230074266633,0.7517765495580142,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,0,1,0,1,0.1111111111111111,9.546884034617925,0.5508216337502048,0.8392443480055178,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,0.18518518518518517,9.898525260706313,0.7824517432886577,0.9085143674515841,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1,1,1,1,1,1,0.14814814814814814,9.488047863280759,0.592683933040933,0.8250200983515341,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1,1,1,1,0,1,0.1111111111111111,10.281958234245314,0.7143396326832558,0.7714227768972726,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1,1,0,1,1,1,0.1111111111111111,10.077482875583607,0.653132151864831,0.8183229679313069,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0,1,0,1,0,1,0.18518518518518517,9.69898173460629,0.592683933040933,0.8111922315610824,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,1,0.4444444444444444,8.612685172875459,0.6747177639287418,0.9028351125466112,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
0,1,0,0,0,1,0.14814814814814814,9.249657234353133,0.5034116533660344,0.8505494638281961,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
0,1,0,1,0,1,0.14814814814814814,9.433563920090563,0.5034116533660344,0.8727003649826124,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1,1,0,0,0,1,0.18518518518518517,9.48044384215367,0.5508216337502048,0.8620781866435163,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
0,1,0,1,1,1,0.1111111111111111,9.758519582283522,0.592683933040933,0.8344094294977746,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
0,1,0,0,0,1,0.14814814814814814,9.148571345578551,0.48610332183734495,0.8091656007413242,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,0.25925925925925924,9.561067663645012,0.6301619268422967,0.9107525184332455,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1,1,1,1,1,1,0.14814814814814814,9.723223876851618,0.592683933040933,0.8079597133415375,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
0,1,0,0,0,1,0.14814814814814814,9.15915233520675,0.5034116533660344,0.8612417028873611,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1,1,0,0,0,1,0.14814814814814814,9.472781556562168,0.5508216337502048,0.8619859994987109,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
0,1,0,1,1,1,0.18518518518518517,9.38437770918244,0.592683933040933,0.837590386209524,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
0,1,0,1,1,1,0.18518518518518517,9.53249633228804,0.592683933040933,0.8502127190724764,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
0,1,0,0,0,1,0.1111111111111111,9.465060106725137,0.5034116533660344,0.8329150687956199,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1,0,0,1,0,1,0.14814814814814814,8.188966863648876,0.4679160263977369,0.7511769626227374,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1,1,0,1,0,1,0.1111111111111111,9.770013301136158,0.6056172068558507,0.8106956946316122,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1,1,0,0,0,1,0.07407407407407407,9.495594499353297,0.5508216337502048,0.8365821885701334,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
0,1,0,0,0,1,0.14814814814814814,9.401043372798053,0.48610332183734495,0.8518088440104163,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1,1,0,0,0,1,0.18518518518518517,4.61512051684126,0.592683933040933,0.849021533290395,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
0,1,1,0,1,1,0.1111111111111111,9.32375833901174,0.5034116533660344,0.8563426272473176,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1,1,1,1,0,1,0.18518518518518517,9.994287576862567,0.7824517432886577,0.7859002284348255,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
0,1,0,1,0,1,0.18518518518518517,9.314790473332646,0.5508216337502048,0.8090762062093866,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,0,0,0,1,0.1111111111111111,9.433563920090563,0.592683933040933,0.8128002793482092,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
0,1,0,0,0,1,0.14814814814814814,9.249657234353133,0.5034116533660344,0.8772766578589255,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.1111111111111111,9.268703615273097,0.5508216337502048,0.8291446291948623,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
