,pk_cid,propensity_score,propensity_segment
793,1001676,4.7932103e-06,Low
794,1001677,4.1337684e-05,Low
795,1001678,1.9230762e-05,Low
796,1001680,8.6681575e-06,Low
797,1001681,1.2117144e-05,Low
798,1001682,5.0641866e-05,Low
799,1001683,4.0172115e-05,Low
800,1001685,6.492574e-05,Low
801,1001686,2.912863e-05,Low
802,1001688,3.209507e-05,Low
803,1001689,4.064536e-05,Low
804,1001690,7.0367037e-06,Low
805,1001692,8.878878e-06,Low
806,1001693,1.2406834e-05,Low
807,1001695,1.2378268e-05,Low
808,1001696,6.4888277e-06,Low
809,1001697,1.9607316e-05,Low
810,1001698,1.4527149e-05,Low
811,1001700,1.7142278e-05,Low
812,1001703,4.666058e-06,Low
813,1001704,1.6007616e-05,Low
814,1001706,6.6410958e-06,Low
815,1001707,1.3483797e-05,Low
816,1001708,8.929207e-06,Low
817,1001709,2.792277e-05,Low
818,1001710,2.2168777e-05,Low
819,1001711,3.2079588e-05,Low
820,1001712,2.0281495e-05,Low
821,1001713,1.7820666e-05,Low
822,1001715,2.792357e-05,Low
823,1001716,9.982276e-06,Low
824,1001719,1.8028422e-05,Low
825,1001721,1.1960501e-05,Low
826,1001722,9.215302e-06,Low
827,1001723,6.816639e-06,Low
828,1001724,3.0121475e-05,Low
829,1001725,8.277585e-06,Low
830,1001726,1.8649398e-05,Low
831,1001735,1.6453803e-05,Low
832,1001736,1.2293589e-05,Low
833,1001738,0.0001583826,Low
834,1001740,1.48193485e-05,Low
835,1001742,2.0047068e-05,Low
836,1001744,3.3226108e-05,Low
837,1001749,6.897093e-05,Low
838,1001750,5.6017838e-05,Low
839,1001751,6.010694e-05,Low
840,1001752,1.7768501e-05,Low
841,1001753,2.3865152e-05,Low
842,1001755,5.8315174e-05,Low
843,1001759,6.425389e-06,Low
844,1001760,7.31801e-06,Low
845,1001761,1.052641e-05,Low
846,1001763,8.1069775e-06,Low
847,1001767,1.7307e-05,Low
848,1001769,5.9609974e-06,Low
849,1001770,9.916701e-06,Low
850,1001774,1.12696625e-05,Low
851,1001775,1.1584694e-05,Low
852,1001776,2.9338747e-05,Low
853,1001777,2.6566693e-05,Low
854,1001780,2.1393678e-05,Low
855,1001781,8.6186665e-06,Low
856,1001782,2.5490679e-05,Low
857,1001786,1.9300136e-05,Low
858,1001787,2.0101646e-05,Low
859,1001788,2.3649985e-05,Low
860,1001790,2.2112423e-05,Low
861,1001792,1.2563091e-05,Low
862,1001795,1.3766702e-05,Low
863,1001796,5.617013e-05,Low
864,1001797,2.4611214e-05,Low
865,1001798,4.3326436e-05,Low
866,1001799,1.672584e-05,Low
867,1001802,2.6268459e-05,Low
868,1001805,0.00013305145,Low
869,1001807,2.1715925e-05,Low
870,1001808,0.00016796059,Low
871,1001812,5.7451316e-06,Low
872,1001816,6.0824583e-05,Low
873,1001822,3.4985365e-05,Low
874,1001825,1.50843e-05,Low
875,1001828,2.615066e-05,Low
876,1001829,1.2498632e-05,Low
877,1001830,6.7769824e-06,Low
878,1001831,2.7377331e-05,Low
879,1001833,1.9170866e-05,Low
880,1001835,2.7997698e-05,Low
881,1001836,2.1433132e-05,Low
882,1001841,3.8427734e-05,Low
883,1001844,1.5409232e-05,Low
884,1001845,4.1150462e-05,Low
885,1001847,8.298578e-06,Low
886,1001848,1.8311957e-05,Low
887,1001849,1.0712037e-05,Low
888,1001850,7.502747e-06,Low
889,1001851,1.9905809e-05,Low
890,1001853,1.4407737e-05,Low
891,1001854,2.36793e-05,Low
892,1001856,2.0993486e-05,Low
893,1001858,5.8028777e-06,Low
894,1001860,1.7146333e-05,Low
895,1001861,2.9681943e-05,Low
896,1001863,0.00012457352,Low
897,1001864,1.7428887e-05,Low
898,1001865,1.34629945e-05,Low
899,1001867,9.929761e-06,Low
900,1001868,8.07588e-06,Low
901,1001869,3.0006278e-05,Low
902,1001870,2.3227469e-05,Low
903,1001871,1.4346531e-05,Low
904,1001872,6.476791e-06,Low
905,1001874,1.4457809e-05,Low
906,1001875,0.000105632644,Low
907,1001876,6.4973483e-06,Low
908,1001877,1.6141505e-05,Low
909,1001878,9.037771e-06,Low
910,1001879,2.6988442e-05,Low
911,1001881,3.149278e-05,Low
912,1001883,4.9000842e-05,Low
913,1001885,6.666393e-05,Low
914,1001887,3.145466e-05,Low
915,1001890,2.1764918e-05,Low
916,1001891,2.8610231e-05,Low
917,1001892,2.3823108e-05,Low
918,1001893,9.640751e-05,Low
919,1001894,0.00028428665,Low
920,1001895,7.285906e-05,Low
921,1001896,2.0017935e-05,Low
922,1001898,1.9576937e-05,Low
923,1001899,0.00022642076,Low
924,1001900,6.663872e-06,Low
925,1001901,1.600658e-05,Low
926,1001902,2.9864024e-05,Low
927,1001904,2.0626589e-05,Low
928,1001908,1.6794553e-05,Low
929,1001910,1.6340606e-05,Low
930,1001915,1.2729945e-05,Low
931,1001917,3.1922664e-05,Low
932,1001918,1.09608345e-05,Low
933,1001920,1.2697223e-05,Low
934,1001921,3.1920717e-05,Low
935,1001924,4.530238e-05,Low
936,1001925,4.8298272e-05,Low
937,1001928,2.515309e-05,Low
938,1001932,5.67441e-05,Low
939,1001936,2.5699052e-05,Low
940,1001939,1.3911402e-05,Low
941,1001940,9.247577e-06,Low
942,1001942,3.911174e-05,Low
943,1001943,8.80027e-06,Low
944,1001944,1.6351205e-05,Low
945,1001945,2.4528737e-05,Low
946,1001946,4.7881636e-05,Low
947,1001947,2.3495502e-05,Low
948,1001948,6.651916e-06,Low
949,1001949,1.1680565e-05,Low
950,1001951,8.418479e-06,Low
951,1001952,1.3712613e-05,Low
952,1001953,7.0388983e-06,Low
953,1001954,5.208782e-06,Low
954,1001955,6.3428975e-05,Low
955,1001957,4.7216225e-05,Low
956,1001958,1.1628072e-05,Low
957,1001960,6.7369597e-06,Low
958,1001961,6.749809e-06,Low
959,1001963,8.424872e-06,Low
960,1001964,3.2359436e-05,Low
961,1001965,2.064999e-05,Low
962,1001966,3.087678e-05,Low
963,1001967,6.339585e-06,Low
964,1001968,9.836762e-06,Low
965,1001970,3.139757e-05,Low
966,1001971,7.4020622e-06,Low
967,1001972,1.6335885e-05,Low
968,1001973,1.1350547e-05,Low
969,1001974,3.4279114e-05,Low
970,1001975,1.9639092e-05,Low
971,1001976,1.1107945e-05,Low
972,1001977,1.35066275e-05,Low
973,1001978,6.686541e-06,Low
974,1001979,1.5417818e-05,Low
975,1001980,1.1629547e-05,Low
976,1001981,2.8992223e-05,Low
977,1001982,4.86024e-06,Low
978,1001984,3.4681718e-05,Low
979,1001985,5.4978904e-05,Low
980,1001986,3.2099782e-05,Low
981,1001987,3.6362984e-05,Low
982,1001988,5.557498e-05,Low
983,1001989,3.513452e-05,Low
984,1001992,6.6381076e-06,Low
985,1001994,4.758927e-06,Low
986,1001995,3.2370426e-05,Low
987,1001996,5.366505e-06,Low
988,1001997,1.1329469e-05,Low
989,1001999,2.19089e-05,Low
990,1002000,5.340376e-06,Low
991,1002002,4.281242e-05,Low
992,1002005,1.8904224e-05,Low
993,1002008,3.6657224e-05,Low
994,1002012,5.3044972e-05,Low
995,1002013,4.79137e-05,Low
996,1002020,7.7213896e-05,Low
997,1002023,8.566118e-06,Low
998,1002025,4.4671556e-06,Low
999,1002026,1.1040755e-05,Low
1000,1002028,8.550096e-06,Low
1001,1002029,9.736125e-06,Low
1002,1002030,5.1775107e-05,Low
1003,1002032,1.6978054e-05,Low
1004,1002034,1.1982992e-05,Low
1005,1002035,2.2598182e-05,Low
1006,1002037,0.00015392597,Low
1007,1002038,1.8036986e-05,Low
1008,1002040,1.5964533e-05,Low
1009,1002043,2.5428302e-05,Low
1010,1002046,6.820366e-05,Low
1011,1002048,0.00016585318,Low
1012,1002049,5.1502047e-05,Low
1013,1002050,2.2549015e-05,Low
1014,1002051,5.9756945e-05,Low
1015,1002052,2.819579e-05,Low
1016,1002053,3.0050263e-05,Low
1017,1002057,1.979684e-05,Low
1018,1002059,1.4950866e-05,Low
1019,1002060,1.7310747e-05,Low
1020,1002061,1.2617025e-05,Low
1021,1002062,3.0201521e-05,Low
1022,1002063,1.784194e-05,Low
1023,1002064,2.4577346e-05,Low
1024,1002067,1.6110733e-05,Low
1025,1002072,1.7117349e-05,Low
1026,1002073,3.2934677e-05,Low
1027,1002075,4.0850147e-05,Low
1028,1002080,1.933088e-05,Low
1029,1002081,1.10200945e-05,Low
1030,1002083,1.5338564e-05,Low
1031,1002088,9.86027e-06,Low
1032,1002089,1.5996004e-05,Low
1033,1002091,6.758382e-06,Low
1034,1002092,1.251705e-05,Low
1035,1002093,3.1379728e-05,Low
1036,1002094,1.6660077e-05,Low
1037,1002095,1.568922e-05,Low
1038,1002099,2.8951747e-05,Low
1039,1002100,1.1119635e-05,Low
1040,1002101,1.433451e-05,Low
1041,1002104,2.3238526e-05,Low
1042,1002107,2.1110873e-05,Low
1043,1002108,1.2470843e-05,Low
1044,1002115,6.4000225e-05,Low
1045,1002116,1.1773152e-05,Low
1046,1002119,4.0828645e-06,Low
1047,1002120,1.39584445e-05,Low
1048,1002128,1.3628264e-05,Low
1049,1002131,6.190462e-06,Low
1050,1002132,1.6576605e-05,Low
1051,1002133,9.477434e-06,Low
1052,1002135,0.00022720253,Low
1053,1002137,1.6479165e-05,Low
1054,1002138,1.453742e-05,Low
1055,1002140,1.3943864e-05,Low
1056,1002141,3.2994627e-05,Low
1057,1002144,3.1451124e-05,Low
1058,1002145,2.3818655e-05,Low
1059,1002146,2.4097415e-05,Low
1060,1002147,1.41897e-05,Low
1061,1002150,3.745431e-05,Low
1062,1002151,1.7603448e-05,Low
1063,1002153,1.0137645e-05,Low
1064,1002156,6.5576e-06,Low
1065,1002160,2.125063e-05,Low
1066,1002161,4.589366e-05,Low
1067,1002162,1.1535459e-05,Low
1068,1002164,1.5876201e-05,Low
1069,1002166,1.7004419e-05,Low
1070,1002167,1.996105e-05,Low
1071,1002170,1.5080388e-05,Low
1072,1002172,9.670249e-06,Low
1073,1002173,1.1026539e-05,Low
1074,1002174,1.5827614e-05,Low
1075,1002175,1.1981861e-05,Low
1076,1002176,4.6178844e-05,Low
1077,1002177,2.4155697e-05,Low
1078,1002178,1.3633894e-05,Low
1079,1002179,1.0396426e-05,Low
1080,1002180,1.48854515e-05,Low
1081,1002181,1.32296855e-05,Low
1082,1002184,6.805402e-06,Low
1083,1002185,3.1448275e-05,Low
1084,1002188,7.719691e-06,Low
1085,1002190,1.6235725e-05,Low
1086,1002191,2.8574837e-05,Low
1087,1002195,6.537811e-05,Low
1088,1002198,4.291191e-05,Low
1089,1002199,1.9233237e-05,Low
1090,1002200,3.945888e-05,Low
1091,1002204,9.803674e-06,Low
1092,1002206,1.4359069e-05,Low
1093,1002207,4.3893847e-06,Low
1094,1002208,3.0210625e-05,Low
1095,1002209,1.23718955e-05,Low
1096,1002210,3.4406843e-05,Low
1097,1002211,6.6075827e-06,Low
1098,1002213,5.3685624e-05,Low
1099,1002214,1.7543434e-05,Low
1100,1002216,4.4579563e-05,Low
1101,1002217,1.1701872e-05,Low
1102,1002218,3.5373585e-05,Low
1103,1002219,1.550561e-05,Low
1104,1002220,1.6978976e-05,Low
1105,1002221,8.405852e-06,Low
1106,1002222,2.726059e-05,Low
1107,1002223,1.6736436e-05,Low
1108,1002224,3.0011717e-05,Low
1109,1002225,1.3485108e-05,Low
1110,1002226,1.5699114e-05,Low
1111,1002227,2.6872205e-05,Low
1112,1002228,1.6730817e-05,Low
1113,1002229,1.1898157e-05,Low
1114,1002230,1.1107945e-05,Low
1115,1002233,1.9980114e-05,Low
1116,1002234,1.0269299e-05,Low
1117,1002235,4.8401835e-06,Low
1118,1002237,5.0874132e-06,Low
1119,1002238,6.112067e-06,Low
1120,1002239,4.2632993e-05,Low
1121,1002240,3.1719683e-05,Low
1122,1002241,1.3650208e-05,Low
1123,1002242,2.8716753e-05,Low
1124,1002243,9.583207e-06,Low
1125,1002245,5.9337024e-05,Low
1126,1002249,1.2647541e-05,Low
1127,1002251,6.427412e-06,Low
1128,1002254,2.563348e-05,Low
1129,1002259,1.2175038e-05,Low
1130,1002260,1.13724545e-05,Low
1131,1002261,1.870308e-05,Low
1132,1002264,2.8407143e-05,Low
1133,1002266,1.7700528e-05,Low
1134,1002267,2.8234614e-05,Low
1135,1002271,0.00011702732,Low
1136,1002273,1.1166755e-05,Low
1137,1002275,1.8436438e-05,Low
1138,1002279,2.0942194e-05,Low
1139,1002280,1.2377278e-05,Low
1140,1002282,0.00012370158,Low
1141,1002283,0.00016653587,Low
1142,1002286,2.891472e-05,Low
1143,1002287,7.659448e-06,Low
1144,1002288,1.3853784e-05,Low
1145,1002289,1.4831237e-05,Low
1146,1002290,1.4860714e-05,Low
1147,1002293,1.2994767e-05,Low
1148,1002295,1.7992868e-05,Low
1149,1002297,2.4203891e-05,Low
1150,1002300,4.126966e-05,Low
1151,1002302,4.7085105e-06,Low
1152,1002305,2.0133668e-05,Low
1153,1002306,1.1606268e-05,Low
1154,1002308,2.7852084e-05,Low
1155,1002309,2.5894582e-05,Low
1156,1002311,2.1916569e-05,Low
1157,1002312,5.0060767e-06,Low
1158,1002313,1.6355603e-05,Low
1159,1002314,2.2236385e-05,Low
1160,1002316,1.3044097e-05,Low
1161,1002317,9.50612e-06,Low
1162,1002319,9.032532e-06,Low
1163,1002320,2.8620898e-05,Low
1164,1002321,4.4805965e-05,Low
1165,1002322,0.00012688141,Low
1166,1002325,2.1233896e-05,Low
1167,1002327,1.4436647e-05,Low
1168,1002329,1.5607606e-05,Low
1169,1002330,6.5947333e-06,Low
1170,1002333,3.3089724e-05,Low
1171,1002336,1.8679997e-05,Low
1172,1002337,9.227887e-06,Low
1173,1002338,2.8605484e-05,Low
1174,1002339,3.489287e-05,Low
1175,1002340,7.776357e-06,Low
1176,1002344,6.9839953e-06,Low
1177,1002345,0.00026452544,Low
1178,1002347,2.020628e-05,Low
1179,1002348,1.7508853e-05,Low
1180,1002349,1.1091697e-05,Low
1181,1002351,2.8089133e-05,Low
1182,1002353,5.5333734e-05,Low
1183,1002357,7.590919e-06,Low
1184,1002358,1.8603907e-05,Low
1185,1002359,1.3785134e-05,Low
1186,1002360,7.3165306e-06,Low
1187,1002363,1.6391596e-05,Low
1188,1002364,1.1992058e-05,Low
1189,1002365,2.9641466e-05,Low
1190,1002366,2.4309675e-05,Low
1191,1002368,8.4028805e-05,Low
1192,1002369,9.857102e-06,Low
1193,1002371,1.2626655e-05,Low
1194,1002372,1.4415872e-05,Low
1195,1002374,9.689266e-06,Low
1196,1002377,3.085153e-05,Low
1197,1002378,1.4067384e-05,Low
1198,1002379,4.250291e-06,Low
1199,1002381,1.1610619e-05,Low
1200,1002384,1.2707955e-05,Low
1201,1002386,4.6364e-05,Low
1202,1002387,9.7680995e-06,Low
1203,1002389,1.4744339e-05,Low
1204,1002392,2.315378e-05,Low
1205,1002393,8.998244e-06,Low
1206,1002395,3.4825953e-05,Low
1207,1002397,7.7199265e-06,Low
1208,1002401,1.7103788e-05,Low
1209,1002404,1.7514498e-05,Low
1210,1002405,2.0395797e-05,Low
1211,1002406,2.586134e-05,Low
1212,1002407,1.735859e-05,Low
1213,1002408,2.0311129e-05,Low
1214,1002409,2.253906e-05,Low
1215,1002410,2.98024e-05,Low
1216,1002413,6.7132496e-05,Low
1217,1002423,9.147801e-06,Low
1218,1002424,8.388554e-06,Low
1219,1002425,5.6184454e-06,Low
1220,1002426,6.9311463e-06,Low
1221,1002428,5.493469e-06,Low
1222,1002430,4.4147373e-06,Low
1223,1002432,1.595038e-05,Low
1224,1002434,5.437609e-06,Low
1225,1002436,7.076118e-06,Low
1226,1002437,7.319197e-06,Low
1227,1002438,7.3496926e-06,Low
1228,1002439,1.12198295e-05,Low
1229,1002441,1.0689616e-05,Low
1230,1002442,2.6073267e-05,Low
1231,1002443,1.3741059e-05,Low
1232,1002444,1.2687382e-05,Low
1233,1002445,9.147801e-06,Low
1234,1002446,8.622777e-06,Low
1235,1002447,5.1464536e-05,Low
1236,1002448,7.983362e-06,Low
1237,1002449,8.586999e-06,Low
1238,1002450,5.274546e-06,Low
1239,1002451,8.865484e-06,Low
1240,1002453,8.073223e-06,Low
1241,1002454,8.252284e-06,Low
1242,1002455,5.273656e-06,Low
1243,1002456,5.6029658e-06,Low
1244,1002457,3.263239e-05,Low
1245,1002459,2.0008716e-05,Low
1246,1002463,6.7692254e-06,Low
1247,1002464,2.0207206e-05,Low
1248,1002466,4.406455e-05,Low
1249,1002468,1.3938998e-05,Low
1250,1002470,4.791707e-06,Low
1251,1002471,1.2476279e-05,Low
1252,1002472,1.964044e-05,Low
1253,1002473,5.6535705e-06,Low
1254,1002475,1.5313864e-05,Low
1255,1002476,1.2536904e-05,Low
1256,1002478,1.8864028e-05,Low
1257,1002479,1.4832284e-05,Low
1258,1002480,6.621447e-06,Low
1259,1002482,8.986024e-06,Low
1260,1002484,6.227732e-06,Low
1261,1002485,2.3105187e-05,Low
1262,1002487,1.2810861e-05,Low
1263,1002488,5.5349547e-06,Low
1264,1002490,1.6605893e-05,Low
1265,1002491,5.6250296e-06,Low
1266,1002492,4.6396992e-05,Low
1267,1002493,2.78387e-05,Low
1268,1002494,2.1757342e-05,Low
1269,1002495,1.1858295e-05,Low
1270,1002496,1.6909025e-05,Low
1271,1002498,3.0188967e-05,Low
1272,1002499,5.0878307e-06,Low
1273,1002500,1.107187e-05,Low
1274,1002501,8.834309e-06,Low
1275,1002502,8.51898e-06,Low
1276,1002503,7.668453e-06,Low
1277,1002504,3.775324e-05,Low
1278,1002505,2.3712724e-05,Low
1279,1002506,8.8404095e-06,Low
1280,1002507,1.8789535e-05,Low
1281,1002509,5.2986957e-06,Low
1282,1002510,5.043574e-06,Low
1283,1002511,1.1946752e-05,Low
1284,1002512,6.6936295e-06,Low
1285,1002515,1.9307297e-05,Low
1286,1002516,2.1619777e-05,Low
1287,1002517,4.1692332e-05,Low
1288,1002518,5.9353574e-06,Low
1289,1002519,6.448028e-06,Low
1290,1002520,5.8028777e-06,Low
1291,1002521,2.2969876e-05,Low
1292,1002522,2.7950824e-05,Low
1293,1002524,1.5645592e-05,Low
1294,1002525,9.951888e-06,Low
1295,1002528,7.855569e-06,Low
1296,1002530,3.6229063e-05,Low
1297,1002531,1.0095937e-05,Low
1298,1002533,2.6176034e-05,Low
1299,1002534,9.613158e-06,Low
1300,1002535,2.8060995e-05,Low
1301,1002536,2.6766116e-05,Low
1302,1002537,1.3143856e-05,Low
1303,1002538,3.059735e-05,Low
1304,1002539,6.0130637e-06,Low
1305,1002540,2.855852e-05,Low
1306,1002542,3.47984e-05,Low
1307,1002544,8.967994e-06,Low
1308,1002545,0.00013400614,Low
1309,1002547,1.8725372e-05,Low
1310,1002550,6.243036e-05,Low
1311,1002552,3.1404248e-05,Low
1312,1002553,7.166297e-05,Low
1313,1002554,5.4704866e-05,Low
1314,1002556,3.0603656e-05,Low
1315,1002558,2.8745002e-05,Low
1316,1002559,3.4817716e-05,Low
1317,1002914,0.00025312742,Low
1318,1002917,3.4698885e-05,Low
1319,1002919,2.7791137e-05,Low
1320,1002922,4.357318e-05,Low
1321,1002924,3.0064624e-05,Low
1322,1002925,8.842948e-06,Low
1323,1002929,0.00014249094,Low
1324,1002932,3.164457e-05,Low
1325,1002936,0.00010052613,Low
1326,1002938,1.8600253e-05,Low
1327,1002939,5.0804315e-06,Low
1328,1002941,1.4029965e-05,Low
1329,1002944,1.5113877e-05,Low
1330,1002945,2.0919659e-05,Low
1331,1002946,6.431488e-05,Low
1332,1002949,2.1991647e-05,Low
1333,100296,0.0016955642,Low
1334,1002961,1.7108161e-05,Low
1335,1002963,1.3030197e-05,Low
1336,1002965,1.6020032e-05,Low
1337,1002966,2.1399963e-05,Low
1338,1002967,1.4008493e-05,Low
1339,1002968,1.9741676e-05,Low
1340,1002970,5.4321513e-06,Low
1341,1002972,1.0645393e-05,Low
1342,1002973,2.3708562e-05,Low
1343,1002974,8.0960135e-06,Low
1344,1002975,2.4796316e-05,Low
1345,1002976,3.9987503e-05,Low
1346,1002977,1.5800408e-05,Low
1347,1002979,7.4252307e-06,Low
1348,1002980,1.7029117e-05,Low
1349,1002982,6.265405e-06,Low
1350,1002986,2.2327224e-05,Low
1351,1002988,0.0043595955,Low
1352,1002989,1.0078909e-05,Low
1353,1002991,7.497297e-06,Low
1354,1002994,1.0157842e-05,Low
1355,1002995,4.37902e-06,Low
1356,1002997,1.6606225e-05,Low
1357,1002999,0.0001233914,Low
1358,1003003,2.715079e-05,Low
1359,1003006,6.823774e-06,Low
1360,1003007,1.7119895e-05,Low
1361,1003008,1.0052387e-05,Low
1362,1003010,1.2270234e-05,Low
1363,1003013,1.5307089e-05,Low
1364,1003014,3.3976003e-06,Low
1365,1003017,7.468502e-06,Low
1366,1003020,4.3891134e-05,Low
1367,1003023,9.181871e-06,Low
1368,1003024,8.27929e-06,Low
1369,1003025,4.363385e-05,Low
1370,1003026,6.808161e-06,Low
1371,1003027,2.3053684e-05,Low
1372,1003029,1.264139e-05,Low
1373,1003030,2.3257859e-05,Low
1374,1003031,4.9003225e-05,Low
1375,1003033,2.3469684e-05,Low
1376,1003034,8.910777e-05,Low
1377,1003037,1.0801571e-05,Low
1378,1003038,1.2732107e-05,Low
1379,1003041,1.8623878e-05,Low
1380,1003042,1.8688728e-05,Low
1381,1003044,1.5324471e-05,Low
1382,1003046,1.1120346e-05,Low
1383,1003047,9.147801e-06,Low
1384,1003048,1.1767315e-05,Low
1385,1003049,1.5847778e-05,Low
1386,1003051,6.584389e-06,Low
1387,1003052,6.329382e-06,Low
1388,1003053,6.061808e-06,Low
1389,1003054,8.957729e-06,Low
1390,1003056,2.9640532e-05,Low
1391,1003058,4.6424443e-06,Low
1392,1003061,3.6679954e-05,Low
1393,1003065,8.357278e-06,Low
1394,1003066,1.25500865e-05,Low
1395,1003067,1.470129e-05,Low
1396,1003068,1.1741432e-05,Low
1397,1003069,1.7156228e-05,Low
1398,1003072,1.1160367e-05,Low
1399,1003073,2.3967468e-05,Low
1400,1003074,1.5927762e-05,Low
1401,1003075,1.23431755e-05,Low
1402,1003076,8.664629e-06,Low
1403,1003078,2.2005283e-05,Low
1404,1003079,1.3597575e-05,Low
1405,1003080,3.0947856e-05,Low
1406,1003081,1.7911547e-05,Low
1407,1003083,4.871196e-06,Low
1408,1003085,4.820431e-06,Low
1409,1003086,7.917844e-06,Low
1410,1003087,1.2471842e-05,Low
1411,1003088,1.132841e-05,Low
1412,1003090,5.226103e-06,Low
1413,1003091,4.247285e-06,Low
1414,1003092,1.557641e-05,Low
1415,1003095,3.495115e-05,Low
1416,1003096,1.5640997e-05,Low
1417,1003098,3.826128e-05,Low
1418,1003101,2.5205174e-05,Low
1419,1003104,1.3717361e-05,Low
1420,1003106,1.4754774e-05,Low
1421,1003110,5.01341e-06,Low
1422,1003111,1.0613573e-05,Low
1423,1003112,4.9044273e-05,Low
1424,1003113,1.675782e-05,Low
1425,1003114,4.2807394e-05,Low
1426,1003115,1.2829554e-05,Low
1427,1003117,1.282394e-05,Low
1428,1003119,6.0437806e-06,Low
1429,1003120,2.1687923e-05,Low
1430,1003121,2.0334464e-05,Low
1431,1003122,5.0692806e-06,Low
1432,1003123,2.6431771e-05,Low
1433,1003125,1.5321533e-05,Low
1434,1003126,1.3217516e-05,Low
1435,1003128,1.2047813e-05,Low
1436,1003129,7.630875e-06,Low
1437,1003130,7.0669466e-06,Low
1438,1003132,5.5197365e-06,Low
1439,1003134,6.4362124e-05,Low
1440,1003135,2.0498344e-05,Low
1441,1003136,9.992038e-06,Low
1442,1003138,3.4948218e-05,Low
1443,1003142,6.085359e-06,Low
1444,1003148,9.493762e-06,Low
1445,1003149,7.118349e-05,Low
1446,1003150,4.091026e-05,Low
1447,1003151,2.1179008e-05,Low
1448,1003153,2.0237136e-05,Low
1449,1003154,7.872917e-05,Low
1450,1003344,7.305331e-05,Low
1451,1003347,4.532126e-05,Low
1452,1003348,1.2949131e-05,Low
1453,1003350,2.7797447e-05,Low
1454,1003351,1.1614252e-05,Low
1455,1003352,4.4147373e-06,Low
1456,1003353,1.0081774e-05,Low
1457,1003354,5.4118764e-06,Low
1458,1003355,9.979706e-06,Low
1459,1003357,9.751579e-06,Low
1460,1003359,8.476467e-06,Low
1461,1003360,4.4376916e-06,Low
1462,1003362,1.0821594e-05,Low
1463,1003363,7.740642e-06,Low
1464,1003364,4.7535473e-06,Low
1465,1003365,2.5574072e-05,Low
1466,1003368,1.7250662e-05,Low
1467,1003371,8.78173e-05,Low
1468,1003375,2.8498718e-05,Low
1469,1003376,7.184142e-05,Low
1470,1003377,1.5939158e-05,Low
1471,1003380,5.7980804e-05,Low
1472,1003381,7.826037e-05,Low
1473,1003385,8.048209e-06,Low
1474,1003386,8.3710775e-06,Low
1475,1003387,9.975875e-05,Low
1476,1003391,1.907827e-05,Low
1477,1003392,5.1561903e-05,Low
1478,1003393,2.0125797e-05,Low
1479,1003398,2.1627635e-05,Low
1480,1003402,1.8070165e-05,Low
1481,1003404,4.5006855e-05,Low
1482,1003405,2.7547088e-05,Low
1483,1003406,1.5573572e-05,Low
1484,1003407,1.3518987e-05,Low
1485,1003409,2.0953203e-05,Low
1486,1003410,1.5239128e-05,Low
1487,1003411,1.064183e-05,Low
1488,1003412,1.415973e-05,Low
1489,1003413,1.1809417e-05,Low
1490,1003414,2.3196986e-05,Low
1491,1003415,7.2118014e-06,Low
1492,1003416,5.882909e-06,Low
1493,1003417,1.4385646e-05,Low
1494,1003418,1.7066266e-05,Low
1495,1003419,1.0733501e-05,Low
1496,1003422,1.2727216e-05,Low
1497,1003423,9.598665e-06,Low
1498,1003425,1.1684252e-05,Low
1499,1003429,2.0284746e-05,Low
1500,1003431,9.04397e-06,Low
1501,1003432,2.0929676e-05,Low
1502,1003441,1.05175695e-05,Low
1503,1003442,2.955805e-05,Low
