,pk_cid,short_term_deposit,funds,securities,long_term_deposit,have_inversion_products,propensity_score,propensity_segment
505,1001152,0,0,0,0,0,0.00019387291,Low
506,1001154,0,0,0,0,0,0.0002565557,Low
507,1001155,0,0,0,0,0,0.00015455499,Low
508,1001158,0,0,0,0,0,2.619534e-05,Low
509,1001159,0,0,0,0,0,0.00023157048,Low
510,1001161,0,0,0,0,0,9.7839315e-05,Low
511,1001162,0,0,0,0,0,6.094965e-06,Low
512,1001165,0,0,0,0,0,1.7026161e-05,Low
513,1001166,0,0,0,0,0,8.587322e-05,Low
514,1001167,0,0,0,0,0,6.638214e-05,Low
515,1001171,0,0,0,0,0,2.4980187e-05,Low
516,1001173,0,0,0,0,0,9.87448e-06,Low
517,1001176,0,0,0,0,0,0.0001418646,Low
518,1001177,0,0,0,0,0,7.522733e-05,Low
519,1001178,0,0,0,0,0,0.00022984177,Low
520,1001179,0,0,0,0,0,6.638695e-05,Low
521,1001180,0,0,0,0,0,4.794908e-05,Low
522,1001181,0,0,0,0,0,1.9583902e-05,Low
523,1001183,0,0,0,0,0,1.6778864e-05,Low
524,1001184,0,0,0,0,0,3.1346142e-05,Low
525,1001187,0,0,0,0,0,3.9719944e-05,Low
526,1001188,0,0,0,0,0,3.553998e-05,Low
527,1001192,0,0,0,0,0,6.990972e-06,Low
528,1001193,0,0,0,0,0,5.773495e-05,Low
529,1001196,0,0,0,0,0,4.7492093e-05,Low
530,1001200,0,0,0,0,0,1.2807099e-05,Low
531,1001202,0,0,0,0,0,2.8497141e-05,Low
532,1001203,0,0,0,0,0,1.5360669e-05,Low
533,1001206,0,0,0,0,0,9.109879e-06,Low
534,1001208,0,0,0,0,0,2.8641148e-06,Low
535,1001211,0,0,0,0,0,8.5673644e-05,Low
536,1001212,0,0,0,0,0,1.735068e-05,Low
537,1001213,0,0,0,0,0,1.9628327e-05,Low
538,1001216,0,0,0,0,0,1.915261e-05,Low
539,1001217,0,0,0,0,0,4.2569372e-05,Low
540,1001218,0,0,0,0,0,8.730671e-05,Low
541,1001219,0,0,0,0,0,0.9214324,Top
542,1001220,0,0,0,0,0,0.00018367596,Low
543,1001223,0,0,0,0,0,0.00013629446,Low
544,1001224,0,0,0,0,0,0.00064570183,Low
545,1001225,0,0,0,0,0,1.8635159e-05,Low
546,1001226,0,0,0,0,0,0.0001410023,Low
547,1001228,0,0,0,0,0,2.1637105e-05,Low
548,1001229,0,0,0,0,0,9.1669266e-05,Low
549,1001230,0,0,0,0,0,6.756756e-05,Low
550,1001232,0,0,0,0,0,0.000112941496,Low
551,1001235,0,0,0,0,0,0.00012955508,Low
552,1001237,0,0,0,0,0,3.0297295e-05,Low
553,1001238,0,0,0,0,0,3.0297295e-05,Low
554,1001239,0,0,0,0,0,2.65075e-05,Low
555,1001242,0,0,0,0,0,6.721142e-05,Low
556,1001243,0,0,0,0,0,6.3040876e-05,Low
557,1001245,0,0,0,0,0,2.8659355e-05,Low
558,1001247,0,0,0,0,0,0.00021804508,Low
559,1001249,0,0,0,0,0,6.375839e-05,Low
560,1001254,0,0,0,0,0,3.0512383e-05,Low
561,1001259,0,0,0,0,0,7.8417776e-05,Low
562,1001261,0,0,0,0,0,3.372497e-05,Low
563,1001263,0,0,0,0,0,0.00014333516,Low
564,1001264,0,0,0,0,0,0.00012427926,Low
565,1001265,0,0,0,0,0,0.00013064343,Low
566,1001266,0,0,0,0,0,5.2131523e-05,Low
567,1001268,0,0,0,0,0,9.196173e-06,Low
568,1001269,0,0,0,0,0,1.1663256e-05,Low
569,1001271,0,0,0,0,0,2.7955222e-05,Low
570,1001272,0,0,0,0,0,0.00031206463,Low
571,1001275,0,0,0,0,0,1.740467e-05,Low
572,1001278,0,0,0,0,0,2.3520477e-05,Low
573,1001280,0,0,0,0,0,2.210382e-05,Low
574,1001281,0,0,0,0,0,6.595734e-06,Low
575,1001284,0,0,0,0,0,5.966186e-05,Low
576,1001287,0,0,0,0,0,3.9212537e-05,Low
577,1001288,0,0,0,0,0,1.2514137e-05,Low
578,1001289,0,0,0,0,0,3.0144636e-05,Low
579,1001290,0,0,0,0,0,5.1904033e-05,Low
580,1001292,0,0,0,0,0,0.0002533027,Low
581,1001293,0,0,0,0,0,2.9471303e-05,Low
582,1001294,0,0,0,0,0,3.874585e-05,Low
583,1001296,0,0,0,0,0,2.534188e-05,Low
584,1001297,0,0,0,0,0,3.522744e-06,Low
585,1001298,0,0,0,0,0,3.645145e-05,Low
586,1001300,0,0,0,0,0,2.6599013e-05,Low
587,1001303,0,0,0,0,0,2.053781e-05,Low
588,1001304,0,0,0,0,0,3.350391e-05,Low
589,1001305,0,0,0,0,0,3.952991e-05,Low
590,1001308,0,0,0,0,0,2.0791911e-05,Low
591,1001314,0,0,0,0,0,7.04053e-05,Low
592,1001316,0,0,0,0,0,5.3153417e-06,Low
593,1001318,0,0,0,0,0,6.695189e-05,Low
594,1001320,0,0,0,0,0,0.00022475985,Low
595,1001321,0,0,0,0,0,7.148463e-06,Low
596,1001322,0,0,0,0,0,1.0311596e-05,Low
597,1001323,0,0,0,0,0,2.8822298e-05,Low
598,1001326,0,0,0,0,0,3.942871e-05,Low
599,1001327,0,0,0,0,0,1.407153e-05,Low
600,1001329,0,0,0,0,0,2.6300444e-05,Low
601,1001330,0,0,0,0,0,1.1840642e-05,Low
602,1001331,0,0,0,0,0,6.4921205e-06,Low
603,1001332,0,0,0,0,0,1.8569574e-05,Low
604,1001335,0,0,0,0,0,4.170068e-05,Low
605,1001336,0,0,0,0,0,1.9815123e-05,Low
606,1001337,0,0,0,0,0,2.8498991e-05,Low
607,1001342,0,0,0,0,0,3.0504294e-05,Low
608,1001343,0,0,0,0,0,4.572011e-05,Low
609,1001344,0,0,0,0,0,4.8694706e-05,Low
610,1001345,0,0,0,0,0,1.0897901e-05,Low
611,1001346,0,0,0,0,0,1.2587977e-05,Low
612,1001347,0,0,0,0,0,1.719331e-05,Low
613,1001348,0,0,0,0,0,4.041716e-05,Low
614,1001350,0,0,0,0,0,5.146616e-05,Low
615,1001353,0,0,0,0,0,0.00013588103,Low
616,1001354,0,0,0,0,0,9.010403e-06,Low
617,1001357,0,0,0,0,0,0.00024827578,Low
618,1001359,0,0,0,0,0,3.8976617e-05,Low
619,1001361,0,0,0,0,0,0.00020676306,Low
620,1001364,0,0,0,0,0,0.00030914045,Low
621,1001365,0,0,0,0,0,9.697493e-05,Low
622,1001366,0,0,0,0,0,0.00011361152,Low
623,1001367,0,0,0,0,0,4.35004e-05,Low
624,1001368,0,0,0,0,0,2.2104938e-05,Low
625,1001371,0,0,0,0,0,1.0318974e-05,Low
626,1001373,0,0,0,0,0,9.952932e-06,Low
627,1001374,0,0,0,0,0,6.9169223e-06,Low
628,1001375,0,0,0,0,0,6.7087e-05,Low
629,1001376,0,0,0,0,0,1.5318392e-05,Low
630,1001378,0,0,0,0,0,2.7260254e-05,Low
631,1001379,0,0,0,0,0,7.914666e-06,Low
632,1001381,0,0,0,0,0,1.938876e-05,Low
633,1001383,0,0,0,0,0,4.4700508e-05,Low
634,1001384,0,0,0,0,0,2.8026574e-05,Low
635,1001385,0,0,0,0,0,0.00022858099,Low
636,1001386,0,0,0,0,0,6.420782e-05,Low
637,1001387,0,0,0,0,0,8.1556645e-05,Low
638,1001388,0,0,0,0,0,6.871352e-05,Low
639,1001389,0,0,0,0,0,3.1345335e-05,Low
640,1001390,0,0,0,0,0,1.4613981e-05,Low
641,1001392,0,0,0,0,0,4.7148774e-06,Low
642,1001393,0,0,0,0,0,2.8100816e-05,Low
643,1001394,0,0,0,0,0,1.6509051e-05,Low
644,1001396,0,0,0,0,0,2.770659e-05,Low
645,1001397,0,0,0,0,0,6.5648896e-06,Low
646,1001398,0,0,0,0,0,1.6712542e-05,Low
647,1001399,0,0,0,0,0,3.0796764e-05,Low
648,1001400,0,0,0,0,0,6.269495e-05,Low
649,1001404,0,0,0,0,0,2.2291162e-05,Low
650,1001406,0,0,0,0,0,5.3407945e-05,Low
651,1001407,0,0,0,0,0,3.4654935e-05,Low
652,1001409,0,0,0,0,0,0.00026544862,Low
653,1001410,0,0,0,0,0,1.1133685e-05,Low
654,1001411,0,0,0,0,0,2.34421e-05,Low
655,1001412,0,0,0,0,0,7.15574e-05,Low
656,1001414,0,0,0,0,0,3.1297186e-05,Low
657,1001415,0,0,0,0,0,3.3066037e-05,Low
658,1001417,0,0,0,0,0,5.2268813e-05,Low
659,1001418,0,0,0,0,0,3.9350653e-05,Low
660,1001419,0,0,0,0,0,2.495033e-05,Low
661,1001420,0,0,0,0,0,1.17129475e-05,Low
662,1001422,0,0,0,0,0,8.759525e-05,Low
663,1001423,0,0,0,0,0,2.3794908e-05,Low
664,1001424,0,0,0,0,0,1.1052585e-05,Low
665,1001430,0,0,0,0,0,2.3018294e-05,Low
666,1001431,0,0,0,0,0,2.6752235e-05,Low
667,1001433,0,0,0,0,0,2.0963074e-05,Low
668,1001434,0,0,0,0,0,0.9327019,Top
669,1001444,0,0,0,0,0,0.00013573146,Low
670,1001445,0,0,0,0,0,4.6231016e-05,Low
671,1001446,0,0,0,0,0,8.572129e-05,Low
672,1001447,0,0,0,0,0,4.557176e-05,Low
673,1001448,0,0,0,0,0,3.6960755e-05,Low
674,1001450,0,0,0,0,0,2.8356664e-05,Low
675,1001452,0,0,0,0,0,0.00015589003,Low
676,1001455,0,0,0,0,0,0.00013859582,Low
677,1001458,0,0,0,0,0,3.033491e-06,Low
678,1001459,0,0,0,0,0,2.1306108e-05,Low
679,1001460,0,0,0,0,0,3.0358353e-06,Low
680,1001461,0,0,0,0,0,5.496784e-05,Low
681,1001464,0,0,0,0,0,0.00011340208,Low
682,1001466,0,0,0,0,0,3.98978e-05,Low
683,1001467,0,0,0,0,0,4.797035e-05,Low
684,1001468,0,0,0,0,0,7.139831e-05,Low
685,1001469,0,0,0,0,0,4.4053922e-05,Low
686,1001470,0,0,0,0,0,2.3888104e-05,Low
687,1001471,0,0,0,0,0,3.0003815e-05,Low
688,1001472,0,0,0,0,0,8.6634616e-05,Low
689,1001474,0,0,0,0,0,9.3011105e-05,Low
690,1001475,0,0,0,0,0,6.231075e-05,Low
691,1001478,0,0,0,0,0,0.000109393666,Low
692,1001480,0,0,0,0,0,0.000115890725,Low
693,1001483,0,0,0,0,0,7.10524e-05,Low
694,1001486,0,0,0,0,0,2.1759417e-05,Low
695,1001487,0,0,0,0,0,1.8791417e-05,Low
696,1001489,0,0,0,0,0,3.2036238e-05,Low
697,1001491,0,0,0,0,0,2.861334e-05,Low
698,1001492,0,0,0,0,0,2.3850682e-05,Low
699,1001494,0,0,0,0,0,1.0894098e-05,Low
700,1001497,0,0,0,0,0,1.8102177e-05,Low
701,1001498,0,0,0,0,0,1.2204157e-05,Low
702,1001500,0,0,0,0,0,0.99663275,Top
703,1001501,0,0,0,0,0,3.122522e-05,Low
704,1001503,0,0,0,0,0,1.38861515e-05,Low
705,1001505,0,0,0,0,0,1.446552e-05,Low
706,1001506,0,0,0,0,0,5.435774e-06,Low
707,1001507,0,0,0,0,0,1.3044557e-05,Low
708,1001508,0,0,0,0,0,2.1559472e-05,Low
709,1001509,0,0,0,0,0,1.6025946e-05,Low
710,1001511,0,0,0,0,0,2.6444932e-05,Low
711,1001512,0,0,0,0,0,9.68221e-05,Low
712,1001513,0,0,0,0,0,1.5052471e-05,Low
713,1001515,0,0,0,0,0,6.3652956e-06,Low
714,1001516,0,0,0,0,0,9.225599e-06,Low
715,1001519,0,0,0,0,0,6.385617e-05,Low
716,1001520,0,0,0,0,0,5.61327e-05,Low
717,1001521,0,0,0,0,0,5.3946274e-05,Low
718,1001522,0,0,0,0,0,5.6458066e-06,Low
719,1001529,0,0,0,0,0,3.9608472e-05,Low
720,1001532,0,0,0,0,0,0.00010726309,Low
721,1001533,0,0,0,0,0,8.450953e-06,Low
722,1001536,0,0,0,0,0,3.528121e-05,Low
723,1001537,0,0,0,0,0,0.00011987819,Low
724,1001539,0,0,0,0,0,1.6814025e-05,Low
725,1001540,0,0,0,0,0,1.8234827e-05,Low
726,1001542,0,0,0,0,0,5.0393715e-05,Low
727,1001543,0,0,0,0,0,2.3778894e-05,Low
728,1001545,0,0,0,0,0,1.1324295e-05,Low
729,1001546,0,0,0,0,0,0.0002303191,Low
730,1001550,0,0,0,0,0,0.000150481,Low
731,1001555,0,0,0,0,0,0.00010796861,Low
732,1001556,0,0,0,0,0,4.4918826e-05,Low
733,1001558,0,0,0,0,0,2.8356664e-05,Low
734,1001560,0,0,0,0,0,3.390009e-05,Low
735,1001561,0,0,0,0,0,4.844511e-06,Low
736,1001562,0,0,0,0,0,1.6415437e-05,Low
737,1001564,0,0,0,0,0,1.43193165e-05,Low
738,1001565,0,0,0,0,0,6.6447246e-05,Low
739,1001566,0,0,0,0,0,5.727197e-05,Low
740,1001567,0,0,0,0,0,2.820762e-05,Low
741,1001568,0,0,0,0,0,0.00036357727,Low
742,1001570,0,0,0,0,0,4.2099735e-05,Low
743,1001571,0,0,0,0,0,7.61432e-05,Low
744,1001576,0,0,0,0,0,3.1143347e-05,Low
745,1001578,0,0,0,0,0,5.0589835e-05,Low
746,1001579,0,0,0,0,0,2.1887536e-05,Low
747,1001580,0,0,0,0,0,4.9011313e-05,Low
748,1001582,0,0,0,0,0,4.7173155e-05,Low
749,1001585,0,0,0,0,0,0.000121627105,Low
750,1001589,0,0,0,0,0,4.383153e-05,Low
751,1001590,0,0,0,0,0,7.450342e-05,Low
752,1001591,0,0,0,0,0,8.7943336e-05,Low
753,1001592,0,0,0,0,0,1.4122025e-05,Low
754,1001593,0,0,0,0,0,1.1251052e-05,Low
755,1001594,0,0,0,0,0,1.3748296e-05,Low
756,1001595,0,0,0,0,0,1.840961e-05,Low
757,1001596,0,0,0,0,0,4.653209e-05,Low
758,1001597,0,0,0,0,0,3.254978e-05,Low
759,1001599,0,0,0,0,0,3.231164e-05,Low
760,1001601,0,0,0,0,0,7.290752e-06,Low
761,1001603,0,0,0,0,0,8.852466e-06,Low
762,1001605,0,0,0,0,0,1.2238108e-05,Low
763,1001607,0,0,0,0,0,2.2883512e-05,Low
764,1001608,0,0,0,0,0,1.8811123e-05,Low
765,1001609,0,0,0,0,0,1.1817292e-05,Low
766,1001611,0,0,0,0,0,1.4859879e-05,Low
767,1001612,0,0,0,0,0,1.5523528e-05,Low
768,1001614,0,0,0,0,0,3.3303797e-05,Low
769,1001615,0,0,0,0,0,7.4480745e-06,Low
770,1001617,0,0,0,0,0,1.172097e-05,Low
771,1001618,0,0,0,0,0,1.7635457e-05,Low
772,1001620,0,0,0,0,0,2.167436e-05,Low
773,1001623,0,0,0,0,0,3.1150536e-05,Low
774,1001627,0,0,0,0,0,5.378114e-05,Low
775,1001628,0,0,0,0,0,1.6625017e-05,Low
776,1001630,0,0,0,0,0,1.7044958e-05,Low
777,1001631,0,0,0,0,0,1.3064838e-05,Low
778,1001632,0,0,0,0,0,2.0100402e-05,Low
779,1001633,0,0,0,0,0,3.3304463e-05,Low
780,1001636,0,0,0,0,0,1.4419847e-05,Low
781,1001637,0,0,0,0,0,1.2028939e-05,Low
782,1001638,0,0,0,0,0,1.7075936e-05,Low
783,1001639,0,0,0,0,0,2.1899332e-05,Low
784,1001640,0,0,0,0,0,3.8331695e-05,Low
785,1001641,0,0,0,0,0,1.09826815e-05,Low
786,1001642,0,0,0,0,0,2.2392707e-05,Low
787,1001644,0,0,0,0,0,1.3082255e-05,Low
788,1001646,0,0,0,0,0,7.0770157e-06,Low
789,1001647,0,0,0,0,0,1.0178525e-05,Low
790,1001648,0,0,0,0,0,4.68308e-05,Low
791,1001649,0,0,0,0,0,3.1199026e-05,Low
792,1001650,0,0,0,0,0,1.9660587e-05,Low
793,1001651,0,0,0,0,0,1.2999824e-05,Low
794,1001652,0,0,0,0,0,4.2429707e-05,Low
795,1001656,0,0,0,0,0,1.8277813e-05,Low
796,1001657,0,0,0,0,0,2.3417053e-05,Low
797,1001658,0,0,0,0,0,2.2611332e-05,Low
798,1001659,0,0,0,0,0,6.2299165e-05,Low
799,1001660,0,0,0,0,0,3.562923e-05,Low
800,1001664,0,0,0,0,0,2.4034967e-05,Low
801,1001666,0,0,0,0,0,4.1552403e-06,Low
802,1001667,0,0,0,0,0,5.3559674e-05,Low
803,1001668,0,0,0,0,0,3.89502e-05,Low
804,100167,0,0,0,0,0,5.575169e-05,Low
805,1001671,0,0,0,0,0,1.1363532e-05,Low
806,1001672,0,0,0,0,0,4.3632167e-06,Low
807,1001674,0,0,0,0,0,3.7150658e-05,Low
808,1001676,0,0,0,0,0,3.0384592e-05,Low
809,1001677,0,0,0,0,0,8.002158e-06,Low
810,1001679,0,0,0,0,0,2.3726861e-05,Low
811,1001680,0,0,0,0,0,3.99524e-05,Low
812,1001681,0,0,0,0,0,3.6897647e-05,Low
813,1001682,0,0,0,0,0,7.290674e-05,Low
814,1001683,0,0,0,0,0,0.00013634606,Low
815,1001685,0,0,0,0,0,0.0001836334,Low
816,1001686,0,0,0,0,0,3.747603e-05,Low
817,1001688,0,0,0,0,0,0.0002114458,Low
818,1001689,0,0,0,0,0,5.8263366e-05,Low
819,1001690,0,0,0,0,0,1.6922253e-05,Low
820,1001691,0,0,0,0,0,5.4018707e-05,Low
821,1001692,0,0,0,0,0,8.430837e-06,Low
822,1001693,0,0,0,0,0,1.3184985e-05,Low
823,1001695,0,0,0,0,0,6.5551367e-06,Low
824,1001696,0,0,0,0,0,4.6661735e-06,Low
825,1001697,0,0,0,0,0,4.9040533e-05,Low
826,1001698,0,0,0,0,0,1.08094955e-05,Low
827,1001700,0,0,0,0,0,2.2433534e-05,Low
828,1001702,0,0,0,0,0,2.4470397e-05,Low
829,1001703,0,0,0,0,0,1.38224805e-05,Low
830,1001704,0,0,0,0,0,1.3612664e-05,Low
831,1001706,0,0,0,0,0,1.1497887e-05,Low
832,1001707,0,0,0,0,0,2.3667877e-05,Low
833,1001708,0,0,0,0,0,1.15964995e-05,Low
834,1001709,0,0,0,0,0,1.4368603e-05,Low
835,1001710,0,0,0,0,0,4.7274792e-05,Low
836,1001711,0,0,0,0,0,1.013897e-05,Low
837,1001712,0,0,0,0,0,4.958211e-05,Low
838,1001713,0,0,0,0,0,1.2388212e-05,Low
839,1001714,0,0,0,0,0,6.016951e-05,Low
840,1001715,0,0,0,0,0,1.8089733e-05,Low
841,1001719,0,0,0,0,0,1.621943e-05,Low
842,1001722,0,0,0,0,0,5.967436e-06,Low
843,1001723,0,0,0,0,0,2.0061278e-05,Low
844,1001724,0,0,0,0,0,2.9885507e-05,Low
845,1001725,0,0,0,0,0,1.3167016e-05,Low
846,1001726,0,0,0,0,0,4.7486705e-05,Low
847,1001735,0,0,0,0,0,2.7209477e-05,Low
848,1001736,0,0,0,0,0,8.0619015e-05,Low
849,1001738,0,0,0,0,0,0.000104428,Low
850,1001740,0,0,0,0,0,2.5506726e-05,Low
851,1001742,0,0,0,0,0,0.00011494083,Low
852,1001744,0,0,0,0,0,3.3758755e-05,Low
853,1001749,0,0,0,0,0,3.8389822e-05,Low
854,1001750,0,0,0,0,0,6.742699e-05,Low
855,1001751,0,0,0,0,0,4.073053e-05,Low
856,1001752,0,0,0,0,0,3.003187e-05,Low
857,1001753,0,0,0,0,0,5.070338e-05,Low
858,1001755,0,0,0,0,0,0.00017377861,Low
859,1001759,0,0,0,0,0,4.6312074e-05,Low
860,1001760,0,0,0,0,0,1.6531974e-05,Low
861,1001761,0,0,0,0,0,3.998503e-05,Low
862,1001763,0,0,0,0,0,2.7045846e-05,Low
863,1001767,0,0,0,0,0,0.00012723907,Low
864,1001769,0,0,0,0,0,1.6047923e-05,Low
865,1001770,0,0,0,0,0,1.2219729e-05,Low
866,1001774,0,0,0,0,0,1.9289262e-05,Low
867,1001775,0,0,0,0,0,7.0035776e-06,Low
868,1001776,0,0,0,0,0,9.427455e-05,Low
869,1001777,0,0,0,0,0,4.792823e-05,Low
870,1001780,0,0,0,0,0,2.0145806e-05,Low
871,1001781,0,0,0,0,0,1.448765e-05,Low
872,1001782,0,0,0,0,0,5.1776784e-05,Low
873,1001785,0,0,0,0,0,0.00016237496,Low
874,1001786,0,0,0,0,0,5.4524085e-06,Low
875,1001787,0,0,0,0,0,1.076022e-05,Low
876,1001788,0,0,0,0,0,7.553506e-05,Low
877,1001790,0,0,0,0,0,6.578668e-05,Low
878,1001792,0,0,0,0,0,4.454009e-05,Low
879,1001795,0,0,0,0,0,8.805676e-06,Low
880,1001796,0,0,0,0,0,7.111712e-05,Low
881,1001797,0,0,0,0,0,4.6613768e-05,Low
882,1001798,0,0,0,0,0,7.606664e-05,Low
883,1001799,0,0,0,0,0,5.6884906e-05,Low
884,1001802,0,0,0,0,0,5.354548e-05,Low
885,1001804,0,0,0,0,0,0.0009925409,Low
886,1001805,0,0,0,0,0,6.064892e-05,Low
887,1001807,0,0,0,0,0,8.896115e-05,Low
888,1001808,0,0,0,0,0,0.000109183784,Low
889,1001812,0,0,0,0,0,2.0659998e-06,Low
890,1001822,0,0,0,0,0,5.2567143e-06,Low
891,1001825,0,0,0,0,0,2.0677184e-05,Low
892,1001828,0,0,0,0,0,1.2443389e-05,Low
893,1001829,0,0,0,0,0,2.2514441e-05,Low
894,1001830,0,0,0,0,0,2.6102e-05,Low
895,1001831,0,0,0,0,0,1.2271954e-05,Low
896,1001833,0,0,0,0,0,2.2856882e-05,Low
897,1001835,0,0,0,0,0,2.9141798e-05,Low
898,1001836,0,0,0,0,0,7.870678e-06,Low
899,1001841,0,0,0,0,0,2.0728537e-05,Low
900,1001844,0,0,0,0,0,1.5169833e-05,Low
901,1001845,0,0,0,0,0,3.0967694e-05,Low
902,1001847,0,0,0,0,0,1.1361127e-05,Low
903,1001848,0,0,0,0,0,1.731826e-05,Low
904,1001849,0,0,0,0,0,9.115162e-06,Low
905,1001850,0,0,0,0,0,7.729132e-05,Low
906,1001851,0,0,0,0,0,0.00014443879,Low
907,1001853,0,0,0,0,0,2.1662252e-05,Low
908,1001854,0,0,0,0,0,2.2029157e-05,Low
909,1001856,0,0,0,0,0,3.8266022e-05,Low
910,1001858,0,0,0,0,0,3.1476837e-05,Low
911,1001860,0,0,0,0,0,1.1331522e-05,Low
912,1001861,0,0,0,0,0,8.832463e-06,Low
913,1001862,0,0,0,0,0,2.8834067e-05,Low
914,1001863,0,0,0,0,0,9.030416e-05,Low
915,1001864,0,0,0,0,0,1.7235188e-05,Low
916,1001865,0,0,0,0,0,1.2886132e-05,Low
917,1001867,0,0,0,0,0,1.5991764e-05,Low
918,1001868,0,0,0,0,0,1.2229067e-05,Low
919,1001869,0,0,0,0,0,7.153407e-05,Low
920,1001870,0,0,0,0,0,7.3912255e-05,Low
921,1001871,0,0,0,0,0,9.888918e-06,Low
922,1001872,0,0,0,0,0,1.6104756e-05,Low
923,1001874,0,0,0,0,0,1.76309e-05,Low
924,1001875,0,0,0,0,0,2.2597751e-05,Low
925,1001876,0,0,0,0,0,2.4381741e-05,Low
926,1001877,0,0,0,0,0,8.012299e-05,Low
927,1001878,0,0,0,0,0,9.83478e-05,Low
928,1001879,0,0,0,0,0,1.7554245e-05,Low
929,1001881,0,0,0,0,0,2.4418552e-05,Low
930,1001883,0,0,0,0,0,2.870342e-05,Low
931,1001887,0,0,0,0,0,0.00010972548,Low
932,1001890,0,0,0,0,0,7.955617e-05,Low
933,1001891,0,0,0,0,0,6.6778965e-05,Low
934,1001892,0,0,0,0,0,0.00019392393,Low
935,1001893,0,0,0,0,0,3.792735e-05,Low
936,1001894,0,0,0,0,0,1.559078e-05,Low
937,1001895,0,0,0,0,0,0.00013522041,Low
938,1001896,0,0,0,0,0,8.2690756e-05,Low
939,1001898,0,0,0,0,0,7.501901e-05,Low
940,1001899,0,0,0,0,0,0.000102372745,Low
941,1001900,0,0,0,0,0,0.00016274508,Low
942,1001901,0,0,0,0,0,0.00041226426,Low
943,1001902,0,0,0,0,0,4.108749e-05,Low
944,1001904,0,0,0,0,0,5.727197e-05,Low
945,1001908,0,0,0,0,0,6.097884e-05,Low
946,1001910,0,0,0,0,0,1.7952025e-05,Low
947,1001915,0,0,0,0,0,5.281531e-05,Low
948,1001917,0,0,0,0,0,4.3301483e-05,Low
949,1001918,0,0,0,0,0,2.556583e-05,Low
950,1001920,0,0,0,0,0,2.3969182e-05,Low
951,1001921,0,0,0,0,0,1.2761598e-05,Low
952,1001924,0,0,0,0,0,2.6288082e-05,Low
953,1001925,0,0,0,0,0,3.2611548e-05,Low
954,1001928,0,0,0,0,0,1.4464718e-05,Low
955,1001932,0,0,0,0,0,6.697673e-05,Low
956,1001935,0,0,0,0,0,1.26022705e-05,Low
957,1001936,0,0,0,0,0,0.00013999124,Low
958,1001937,0,0,0,0,0,9.980051e-05,Low
959,1001939,0,0,0,0,0,2.8556175e-05,Low
960,1001940,0,0,0,0,0,3.8459188e-05,Low
961,1001942,0,0,0,0,0,5.3810378e-05,Low
962,1001943,0,0,0,0,0,1.7175103e-05,Low
963,1001944,0,0,0,0,0,1.0304744e-05,Low
964,1001945,0,0,0,0,0,1.3368001e-05,Low
965,1001946,0,0,0,0,0,1.6993703e-05,Low
966,1001947,0,0,0,0,0,1.0347177e-05,Low
967,1001948,0,0,0,0,0,2.1691605e-05,Low
968,1001949,0,0,0,0,0,5.0903445e-06,Low
969,1001951,0,0,0,0,0,2.1501815e-05,Low
970,1001952,0,0,0,0,0,5.5277513e-05,Low
971,1001953,0,0,0,0,0,0.0001181033,Low
972,1001954,0,0,0,0,0,1.8719782e-05,Low
973,1001955,0,0,0,0,0,3.0019357e-05,Low
974,1001957,0,0,0,0,0,0.00015074137,Low
975,1001958,0,0,0,0,0,2.0700603e-05,Low
976,1001960,0,0,0,0,0,4.713839e-05,Low
977,1001961,0,0,0,0,0,3.429556e-05,Low
978,1001963,0,0,0,0,0,1.2900727e-05,Low
979,1001964,0,0,0,0,0,2.6229984e-05,Low
980,1001965,0,0,0,0,0,5.5957127e-05,Low
981,1001966,0,0,0,0,0,7.240795e-05,Low
982,1001967,0,0,0,0,0,7.994302e-06,Low
983,1001968,0,0,0,0,0,6.193723e-05,Low
984,1001970,0,0,0,0,0,0.00010662695,Low
985,1001971,0,0,0,0,0,2.2973578e-05,Low
986,1001972,0,0,0,0,0,5.519321e-06,Low
987,1001973,0,0,0,0,0,8.856282e-06,Low
988,1001974,0,0,0,0,0,1.9259887e-05,Low
989,1001975,0,0,0,0,0,3.2782766e-05,Low
990,1001976,0,0,0,0,0,1.6284353e-05,Low
991,1001977,0,0,0,0,0,6.719404e-06,Low
992,1001978,0,0,0,0,0,1.4375264e-05,Low
993,1001979,0,0,0,0,0,9.855044e-06,Low
994,1001980,0,0,0,0,0,3.967372e-05,Low
995,1001981,0,0,0,0,0,2.1443271e-05,Low
996,1001982,0,0,0,0,0,1.962859e-05,Low
997,1001985,0,0,0,0,0,3.886864e-05,Low
998,1001986,0,0,0,0,0,5.9345084e-06,Low
999,1001987,0,0,0,0,0,2.2384509e-05,Low
1000,1001988,0,0,0,0,0,9.820807e-05,Low
1001,1001989,0,0,0,0,0,5.88084e-05,Low
1002,1001992,0,0,0,0,0,1.1604919e-05,Low
1003,1001994,0,0,0,0,0,1.735068e-05,Low
1004,1001995,0,0,0,0,0,1.5367556e-05,Low
1005,1001996,0,0,0,0,0,1.5910698e-05,Low
1006,1001997,0,0,0,0,0,9.80103e-06,Low
1007,1001999,0,0,0,0,0,2.0282734e-05,Low
1008,1002000,0,0,0,0,0,1.7614766e-05,Low
1009,1002001,0,0,0,0,0,1.2469273e-05,Low
1010,1002002,0,0,0,0,0,2.8162975e-05,Low
1011,1002005,0,0,0,0,0,2.1081882e-05,Low
1012,1002008,0,0,0,0,0,3.1963304e-05,Low
