,pk_cid,credit_card,debit_card,have_paymentcards_products,propensity_score,propensity_segment
590,1001536,0,0,0,1.1714164e-05,Low
591,1001537,0,0,0,1.1596677e-05,Low
592,1001540,0,0,0,7.710913e-06,Low
593,1001542,0,0,0,1.14252425e-05,Low
594,1001546,0,0,0,2.2339013e-06,Low
595,1001555,0,0,0,1.0750968e-05,Low
596,1001558,0,0,0,4.1142116e-06,Low
597,1001561,0,0,0,8.049337e-06,Low
598,1001562,0,0,0,3.9462557e-06,Low
599,1001564,0,0,0,1.7497101e-05,Low
600,1001566,0,0,0,5.8392275e-06,Low
601,1001567,0,0,0,1.6139335e-05,Low
602,1001570,0,0,0,1.138842e-05,Low
603,1001571,0,0,0,1.2805278e-05,Low
604,1001576,0,0,0,2.2100807e-05,Low
605,1001579,0,0,0,6.1972555e-06,Low
606,1001580,0,0,0,2.0576254e-05,Low
607,1001585,0,0,0,1.5139424e-05,Low
608,1001591,0,0,0,8.423925e-06,Low
609,1001592,0,0,0,7.347843e-06,Low
610,1001593,0,0,0,6.576175e-06,Low
611,1001594,0,0,0,5.2826913e-06,Low
612,1001595,0,0,0,8.722364e-06,Low
613,1001596,0,0,0,1.6999553e-05,Low
614,1001597,0,0,0,6.018267e-06,Low
615,1001599,0,0,0,1.5038669e-05,Low
616,1001601,0,0,0,9.757588e-06,Low
617,1001603,0,0,0,8.496288e-06,Low
618,1001605,0,0,0,4.5000543e-06,Low
619,1001608,0,0,0,4.853704e-06,Low
620,1001609,0,0,0,6.5853437e-06,Low
621,1001612,0,0,0,5.213583e-06,Low
622,1001614,0,0,0,6.8409104e-06,Low
623,1001615,0,0,0,1.7968194e-05,Low
624,1001617,0,0,0,6.895432e-06,Low
625,1001618,0,0,0,1.1333196e-05,Low
626,1001620,0,0,0,1.307971e-05,Low
627,1001623,0,0,0,9.56929e-06,Low
628,1001628,0,0,0,8.1084e-06,Low
629,1001631,0,0,0,6.621978e-06,Low
630,1001632,0,0,0,2.2022561e-05,Low
631,1001635,0,0,0,1.1573993e-05,Low
632,1001636,0,0,0,6.101502e-06,Low
633,1001637,0,0,0,1.16402325e-05,Low
634,1001638,0,0,0,1.2343059e-05,Low
635,1001640,0,0,0,1.1484933e-05,Low
636,1001641,0,0,0,1.8622473e-05,Low
637,1001646,0,0,0,4.8004795e-06,Low
638,1001647,0,0,0,5.3301846e-06,Low
639,1001649,0,0,0,1.06663065e-05,Low
640,1001650,0,0,0,6.9726884e-06,Low
641,1001656,0,0,0,5.7461125e-06,Low
642,1001657,0,0,0,3.90497e-06,Low
643,1001658,0,0,0,8.652424e-06,Low
644,1001659,0,0,0,9.985428e-06,Low
645,1001660,0,0,0,1.2068639e-05,Low
646,1001664,0,0,0,1.3396932e-05,Low
647,1001665,0,0,0,2.5110842e-06,Low
648,1001666,0,0,0,1.1408204e-05,Low
649,1001667,0,0,0,6.6133375e-06,Low
650,1001672,0,0,0,9.932053e-06,Low
651,1001676,0,0,0,3.6820077e-06,Low
652,1001680,0,0,0,1.4497919e-05,Low
653,1001681,0,0,0,1.6797869e-05,Low
654,1001682,0,0,0,2.4890656e-05,Low
655,1001683,0,0,0,1.8087456e-05,Low
656,1001688,0,0,0,1.5617656e-05,Low
657,1001690,0,0,0,7.641405e-06,Low
658,1001692,0,0,0,5.783574e-06,Low
659,1001693,0,0,0,8.394909e-06,Low
660,1001695,0,0,0,1.6507085e-05,Low
661,1001696,0,0,0,1.314615e-05,Low
662,1001697,0,0,0,1.6901175e-05,Low
663,1001698,0,0,0,5.6613394e-06,Low
664,1001703,0,0,0,7.4278373e-06,Low
665,1001704,0,0,0,1.1856881e-05,Low
666,1001706,0,0,0,1.2105225e-05,Low
667,1001707,0,0,0,1.6879703e-05,Low
668,1001708,0,0,0,1.02130925e-05,Low
669,1001709,0,0,0,7.2779426e-06,Low
670,1001711,0,0,0,1.225938e-05,Low
671,1001712,0,0,0,1.0888654e-05,Low
672,1001713,0,0,0,1.2600516e-05,Low
673,1001715,0,0,0,6.2331032e-06,Low
674,1001719,0,0,0,1.0599897e-05,Low
675,1001722,0,0,0,4.3296172e-06,Low
676,1001723,0,0,0,7.598676e-06,Low
677,1001724,0,0,0,9.084554e-06,Low
678,1001725,0,0,0,7.018193e-06,Low
679,1001726,0,0,0,1.4844682e-05,Low
680,1001735,0,0,0,2.8896802e-05,Low
681,1001736,0,0,0,1.5232255e-05,Low
682,1001738,0,0,0,1.7544538e-05,Low
683,1001740,0,0,0,1.2291468e-05,Low
684,1001742,0,0,0,2.0877666e-05,Low
685,1001744,0,0,0,1.1959178e-05,Low
686,1001752,0,0,0,7.8318335e-06,Low
687,1001753,0,0,0,1.7241075e-05,Low
688,1001755,0,0,0,1.01785745e-05,Low
689,1001759,0,0,0,6.593149e-06,Low
690,1001760,0,0,0,3.2026544e-06,Low
691,1001761,0,0,0,4.004571e-06,Low
692,1001763,0,0,0,4.444977e-06,Low
693,1001767,0,0,0,1.937449e-05,Low
694,1001769,0,0,0,3.4841175e-06,Low
695,1001770,0,0,0,6.8386794e-06,Low
696,1001774,0,0,0,4.199452e-06,Low
697,1001775,0,0,0,6.2869517e-06,Low
698,1001776,0,0,0,2.3769235e-05,Low
699,1001777,0,0,0,5.900209e-06,Low
700,1001781,0,0,0,5.453984e-06,Low
701,1001782,0,0,0,1.3349936e-05,Low
702,1001786,0,0,0,4.1099297e-06,Low
703,1001787,0,0,0,5.5839864e-06,Low
704,1001788,0,0,0,2.1643233e-05,Low
705,1001790,0,0,0,6.4555525e-06,Low
706,1001792,0,0,0,1.1450297e-05,Low
707,1001795,0,0,0,2.5069181e-05,Low
708,1001797,0,0,0,1.44374035e-05,Low
709,1001798,0,0,0,6.729986e-05,Low
710,1001799,0,0,0,1.2714101e-05,Low
711,1001802,0,0,0,1.6791688e-05,Low
712,1001807,0,0,0,1.9694646e-05,Low
713,1001808,0,0,0,5.2928703e-05,Low
714,1001812,0,0,0,7.06351e-06,Low
715,1001825,0,0,0,7.2479097e-06,Low
716,1001828,0,0,0,6.811167e-06,Low
717,1001829,0,0,0,9.369852e-06,Low
718,1001830,0,0,0,1.21881185e-05,Low
719,1001833,0,0,0,1.0375309e-05,Low
720,1001835,0,0,0,1.0528499e-05,Low
721,1001836,0,0,0,7.2103708e-06,Low
722,1001844,0,0,0,7.766241e-06,Low
723,1001845,0,0,0,9.507579e-06,Low
724,1001847,0,0,0,4.1967737e-06,Low
725,1001848,0,0,0,1.1367998e-05,Low
726,1001849,0,0,0,7.962224e-06,Low
727,1001850,0,0,0,6.710414e-06,Low
728,1001851,0,0,0,3.375383e-05,Low
729,1001854,0,0,0,5.5340206e-06,Low
730,1001856,0,0,0,9.327806e-06,Low
731,1001858,0,0,0,6.721564e-06,Low
732,1001860,0,0,0,9.502739e-06,Low
733,1001861,0,0,0,4.764848e-06,Low
734,1001862,0,0,0,2.8133047e-05,Low
735,1001864,0,0,0,1.5853084e-05,Low
736,1001865,0,0,0,8.30275e-06,Low
737,1001867,0,0,0,1.3071593e-05,Low
738,1001868,0,0,0,6.5285785e-06,Low
739,1001870,0,0,0,1.9255407e-05,Low
740,1001871,0,0,0,5.824556e-06,Low
741,1001872,0,0,0,8.954483e-06,Low
742,1001874,0,0,0,5.390207e-06,Low
743,1001876,0,0,0,7.6171914e-06,Low
744,1001877,0,0,0,1.7448978e-05,Low
745,1001878,0,0,0,2.270864e-05,Low
746,1001879,0,0,0,1.4743031e-05,Low
747,1001881,0,0,0,4.944306e-06,Low
748,1001885,0,0,0,1.6126934e-05,Low
749,1001887,0,0,0,4.105687e-06,Low
750,1001891,0,0,0,1.4360603e-05,Low
751,1001892,0,0,0,1.8542585e-05,Low
752,1001896,0,0,0,5.8334613e-06,Low
753,1001898,0,0,0,6.8579784e-06,Low
754,1001899,0,0,0,3.5535337e-05,Low
755,1001900,0,0,0,1.527355e-05,Low
756,1001901,0,0,0,1.0106408e-05,Low
757,1001904,0,0,0,5.8392275e-06,Low
758,1001910,0,0,0,2.1023938e-05,Low
759,1001915,0,0,0,1.2291819e-05,Low
760,1001918,0,0,0,1.400864e-05,Low
761,1001920,0,0,0,6.8046616e-06,Low
762,1001928,0,0,0,2.3269751e-05,Low
763,1001936,0,0,0,1.0247679e-05,Low
764,1001937,0,0,0,3.909671e-05,Low
765,1001939,0,0,0,6.039356e-06,Low
766,1001940,0,0,0,2.0751322e-05,Low
767,1001942,0,0,0,1.0999589e-05,Low
768,1001943,0,0,0,1.05509935e-05,Low
769,1001944,0,0,0,5.538466e-06,Low
770,1001945,0,0,0,6.2373724e-06,Low
771,1001946,0,0,0,1.18875405e-05,Low
772,1001947,0,0,0,7.944764e-06,Low
773,1001948,0,0,0,9.897871e-06,Low
774,1001949,0,0,0,7.856092e-06,Low
775,1001951,0,0,0,7.192308e-06,Low
776,1001952,0,0,0,8.504645e-06,Low
777,1001953,0,0,0,2.94963e-05,Low
778,1001954,0,0,0,7.109642e-06,Low
779,1001955,0,0,0,1.1157749e-05,Low
780,1001957,0,0,0,2.7653003e-05,Low
781,1001958,0,0,0,9.9201925e-06,Low
782,1001960,0,0,0,2.185233e-05,Low
783,1001961,0,0,0,6.8438985e-06,Low
784,1001963,0,0,0,6.552699e-06,Low
785,1001966,0,0,0,1.5718453e-05,Low
786,1001967,0,0,0,8.825803e-06,Low
787,1001968,0,0,0,1.0983111e-05,Low
788,1001971,0,0,0,6.5831155e-06,Low
789,1001972,0,0,0,1.1679552e-05,Low
790,1001973,0,0,0,9.803684e-06,Low
791,1001974,0,0,0,1.1922123e-05,Low
792,1001975,0,0,0,1.5113948e-05,Low
793,1001976,0,0,0,1.0519205e-05,Low
794,1001977,0,0,0,6.356051e-06,Low
795,1001978,0,0,0,7.6041056e-06,Low
796,1001979,0,0,0,6.3401176e-06,Low
797,1001980,0,0,0,9.877202e-06,Low
798,1001981,0,0,0,1.2541053e-05,Low
799,1001982,0,0,0,7.7460845e-06,Low
800,1001985,0,0,0,3.8415972e-05,Low
801,1001987,0,0,0,7.725362e-06,Low
802,1001989,0,0,0,1.4040794e-05,Low
803,1001992,0,0,0,6.0258303e-06,Low
804,1001994,0,0,0,6.576131e-06,Low
805,1001995,0,0,0,7.979876e-06,Low
806,1001996,0,0,0,3.9207694e-06,Low
807,1001997,0,0,0,1.0998415e-05,Low
808,1001999,0,0,0,5.217035e-06,Low
809,1002000,0,0,0,5.136941e-06,Low
810,1002002,0,0,0,1.3975268e-05,Low
811,1002005,0,0,0,4.024069e-06,Low
812,1002011,0,0,0,1.24501785e-05,Low
813,1002012,0,0,0,1.2501683e-05,Low
814,1002023,0,0,0,2.8094626e-06,Low
815,1002025,0,0,0,2.7346314e-06,Low
816,1002026,0,0,0,2.5388017e-06,Low
817,1002028,0,0,0,3.4375582e-06,Low
818,1002029,0,0,0,3.8226653e-06,Low
819,1002030,0,0,0,1.8349752e-05,Low
820,1002032,0,0,0,8.793223e-06,Low
821,1002034,0,0,0,1.2381716e-05,Low
822,1002035,0,0,0,9.981676e-06,Low
823,1002037,0,0,0,2.3685716e-05,Low
824,1002038,0,0,0,5.203001e-05,Low
825,1002040,0,0,0,8.451493e-06,Low
826,1002043,0,0,0,1.9596997e-05,Low
827,1002049,0,0,0,2.5187583e-05,Low
828,1002050,0,0,0,1.25124425e-05,Low
829,1002051,0,0,0,1.0360626e-05,Low
830,1002052,0,0,0,1.0741027e-05,Low
831,1002053,0,0,0,1.0262202e-05,Low
832,1002057,0,0,0,1.7776094e-05,Low
833,1002059,0,0,0,1.4857116e-05,Low
834,1002060,0,0,0,8.031226e-06,Low
835,1002061,0,0,0,2.26839e-05,Low
836,1002062,0,0,0,1.9965028e-05,Low
837,1002063,0,0,0,4.1142116e-06,Low
838,1002064,0,0,0,1.1170611e-05,Low
839,1002067,0,0,0,1.8763232e-05,Low
840,1002071,0,0,0,1.5011199e-05,Low
841,1002072,0,0,0,1.077771e-05,Low
842,1002073,0,0,0,1.0112472e-05,Low
843,1002075,0,0,0,4.2953056e-05,Low
844,1002080,0,0,0,4.956501e-06,Low
845,1002081,0,0,0,5.780287e-06,Low
846,1002088,0,0,0,1.851179e-05,Low
847,1002089,0,0,0,1.673535e-05,Low
848,1002091,0,0,0,4.7458198e-06,Low
849,1002092,0,0,0,1.511111e-05,Low
850,1002093,0,0,0,1.2785304e-05,Low
851,1002094,0,0,0,4.154967e-06,Low
852,1002095,0,0,0,5.35934e-06,Low
853,1002097,0,0,0,2.8629935e-05,Low
854,1002099,0,0,0,5.809411e-06,Low
855,1002100,0,0,0,9.778827e-06,Low
856,1002101,0,0,0,9.568076e-06,Low
857,1002104,0,0,0,6.5345703e-06,Low
858,1002107,0,0,0,6.349744e-06,Low
859,1002108,0,0,0,2.4744582e-05,Low
860,1002116,0,0,0,5.004463e-06,Low
861,1002119,0,0,0,3.4786294e-06,Low
862,1002120,0,0,0,1.6482309e-05,Low
863,1002126,0,0,0,1.1796833e-05,Low
864,1002128,0,0,0,7.673522e-06,Low
865,1002131,0,0,0,5.5105747e-06,Low
866,1002133,0,0,0,4.3716263e-06,Low
867,1002134,0,0,0,4.3885016e-06,Low
868,1002135,0,0,0,7.350514e-05,Low
869,1002137,0,0,0,1.067631e-05,Low
870,1002138,0,0,0,8.162429e-06,Low
871,1002140,0,0,0,2.9862373e-05,Low
872,1002141,0,0,0,1.1933998e-05,Low
873,1002145,0,0,0,1.8831279e-05,Low
874,1002147,0,0,0,3.3201213e-05,Low
875,1002151,0,0,0,1.2162504e-05,Low
876,1002153,0,0,0,1.2188584e-05,Low
877,1002156,0,0,0,1.8249946e-05,Low
878,1002160,0,0,0,6.5033737e-06,Low
879,1002162,0,0,0,1.812918e-05,Low
880,1002164,0,0,0,7.047341e-06,Low
881,1002166,0,0,0,1.1253789e-05,Low
882,1002167,0,0,0,1.4575706e-05,Low
883,1002170,0,0,0,4.8249613e-06,Low
884,1002172,0,0,0,8.220182e-06,Low
885,1002173,0,0,0,5.5377004e-06,Low
886,1002174,0,0,0,4.6426526e-06,Low
887,1002175,0,0,0,6.9381035e-06,Low
888,1002176,0,0,0,2.0004023e-05,Low
889,1002177,0,0,0,4.016608e-06,Low
890,1002178,0,0,0,2.4455794e-05,Low
891,1002179,0,0,0,4.014865e-06,Low
892,1002180,0,0,0,4.775507e-06,Low
893,1002181,0,0,0,3.914097e-06,Low
894,1002184,0,0,0,4.1868557e-06,Low
895,1002185,0,0,0,5.7247967e-06,Low
896,1002188,0,0,0,4.2649044e-06,Low
897,1002190,0,0,0,4.916972e-06,Low
898,1002191,0,0,0,8.6444325e-06,Low
899,1002198,0,0,0,1.313298e-05,Low
900,1002199,0,0,0,1.5360156e-05,Low
901,1002200,0,0,0,1.0924237e-05,Low
902,1002204,0,0,0,6.7109954e-06,Low
903,1002206,0,0,0,1.2454276e-05,Low
904,1002207,0,0,0,1.055511e-05,Low
905,1002208,0,0,0,1.4502565e-05,Low
906,1002209,0,0,0,1.9509505e-05,Low
907,1002211,0,0,0,5.82854e-06,Low
908,1002214,0,0,0,1.310227e-05,Low
909,1002216,0,0,0,2.0216881e-05,Low
910,1002217,0,0,0,5.879976e-06,Low
911,1002218,0,0,0,1.1768808e-05,Low
912,1002219,0,0,0,2.1002836e-05,Low
913,1002220,0,0,0,6.8905083e-06,Low
914,1002221,0,0,0,8.108601e-06,Low
915,1002223,0,0,0,7.4334357e-06,Low
916,1002224,0,0,0,8.212237e-06,Low
917,1002225,0,0,0,5.8060937e-06,Low
918,1002226,0,0,0,9.962219e-06,Low
919,1002227,0,0,0,1.0760343e-05,Low
920,1002228,0,0,0,1.5174522e-05,Low
921,1002229,0,0,0,7.849382e-06,Low
922,1002230,0,0,0,1.0519205e-05,Low
923,1002235,0,0,0,5.695972e-06,Low
924,1002237,0,0,0,9.081384e-06,Low
925,1002238,0,0,0,8.690389e-06,Low
926,1002240,0,0,0,1.0605984e-05,Low
927,1002241,0,0,0,9.64391e-06,Low
928,1002242,0,0,0,9.533592e-06,Low
929,1002243,0,0,0,8.131267e-06,Low
930,1002245,0,0,0,9.500102e-06,Low
931,1002249,0,0,0,7.4518753e-06,Low
932,1002251,0,0,0,1.0904918e-05,Low
933,1002259,0,0,0,3.194584e-05,Low
934,1002260,0,0,0,3.5802903e-05,Low
935,1002261,0,0,0,1.0249105e-05,Low
936,1002264,0,0,0,1.2055847e-05,Low
937,1002266,0,0,0,1.4996619e-05,Low
938,1002267,0,0,0,8.6444325e-06,Low
939,1002273,0,0,0,1.9143608e-05,Low
940,1002275,0,0,0,1.5681831e-05,Low
941,1002279,0,0,0,1.20655195e-05,Low
942,1002280,0,0,0,1.26323885e-05,Low
943,1002286,0,0,0,5.0016815e-06,Low
944,1002287,0,0,0,8.140174e-06,Low
945,1002288,0,0,0,6.798305e-06,Low
946,1002289,0,0,0,1.1069464e-05,Low
947,1002290,0,0,0,1.59547e-05,Low
948,1002295,0,0,0,1.28877045e-05,Low
949,1002297,0,0,0,1.0112578e-05,Low
950,1002300,0,0,0,8.359685e-06,Low
951,1002302,0,0,0,7.5695784e-06,Low
952,1002305,0,0,0,2.3424134e-05,Low
953,1002306,0,0,0,9.796909e-06,Low
954,1002308,0,0,0,7.335164e-06,Low
955,1002309,0,0,0,8.349519e-06,Low
956,1002311,0,0,0,7.2502326e-06,Low
957,1002312,0,0,0,7.193201e-06,Low
958,1002313,0,0,0,5.6818717e-06,Low
959,1002314,0,0,0,1.1434224e-05,Low
960,1002316,0,0,0,4.5050224e-06,Low
961,1002317,0,0,0,6.4439705e-06,Low
962,1002319,0,0,0,1.2905612e-05,Low
963,1002320,0,0,0,1.1839932e-05,Low
964,1002321,0,0,0,1.9747287e-05,Low
965,1002325,0,0,0,8.8331035e-06,Low
966,1002327,0,0,0,1.1056097e-05,Low
967,1002329,0,0,0,1.942787e-05,Low
968,1002330,0,0,0,8.200029e-06,Low
969,1002333,0,0,0,1.0185498e-05,Low
970,1002336,0,0,0,1.0895999e-05,Low
971,1002337,0,0,0,1.3824828e-05,Low
972,1002338,0,0,0,9.443052e-06,Low
973,1002339,0,0,0,8.953253e-06,Low
974,1002344,0,0,0,6.2356776e-06,Low
975,1002345,0,0,0,5.1506126e-05,Low
976,1002347,0,0,0,6.686586e-06,Low
977,1002348,0,0,0,3.668356e-06,Low
978,1002349,0,0,0,1.62291e-05,Low
979,1002351,0,0,0,8.707653e-06,Low
980,1002352,0,0,0,1.5144378e-05,Low
981,1002355,0,0,0,1.3420589e-05,Low
982,1002357,0,0,0,1.4103572e-05,Low
983,1002358,0,0,0,1.0918999e-05,Low
984,1002363,0,0,0,1.190415e-05,Low
985,1002364,0,0,0,2.4090086e-05,Low
986,1002365,0,0,0,1.7019262e-05,Low
987,1002366,0,0,0,4.049531e-06,Low
988,1002368,0,0,0,6.5117893e-06,Low
989,1002369,0,0,0,7.618732e-06,Low
990,1002371,0,0,0,1.117888e-05,Low
991,1002372,0,0,0,1.0136939e-05,Low
992,1002374,0,0,0,8.968585e-06,Low
993,1002378,0,0,0,7.431855e-06,Low
994,1002379,0,0,0,6.9633056e-06,Low
995,1002381,0,0,0,8.883546e-06,Low
996,1002384,0,0,0,1.3602957e-05,Low
997,1002387,0,0,0,2.0872052e-05,Low
998,1002389,0,0,0,5.979183e-06,Low
999,1002393,0,0,0,2.5377199e-06,Low
1000,1002395,0,0,0,6.2776894e-06,Low
1001,1002397,0,0,0,9.301494e-06,Low
1002,1002401,0,0,0,7.49724e-06,Low
1003,1002404,0,0,0,9.538012e-06,Low
1004,1002405,0,0,0,1.1557273e-05,Low
1005,1002406,0,0,0,9.990877e-06,Low
1006,1002407,0,0,0,1.745825e-05,Low
1007,1002408,0,0,0,2.8394357e-05,Low
1008,1002409,0,0,0,7.858574e-06,Low
1009,1002410,0,0,0,8.992136e-06,Low
1010,1002423,0,0,0,3.1568893e-06,Low
1011,1002424,0,0,0,2.567482e-06,Low
1012,1002425,0,0,0,1.6678521e-06,Low
1013,1002426,0,0,0,2.9101807e-06,Low
1014,1002428,0,0,0,2.057992e-06,Low
1015,1002430,0,0,0,1.7922813e-06,Low
1016,1002432,0,0,0,2.6583864e-06,Low
1017,1002434,0,0,0,2.057992e-06,Low
1018,1002436,0,0,0,2.5929496e-06,Low
1019,1002437,0,0,0,2.5025183e-06,Low
1020,1002438,0,0,0,1.5467242e-06,Low
1021,1002439,0,0,0,7.3358556e-06,Low
1022,1002441,0,0,0,1.6622404e-06,Low
1023,1002442,0,0,0,1.6281512e-05,Low
1024,1002443,0,0,0,4.450088e-06,Low
1025,1002444,0,0,0,2.8193772e-06,Low
1026,1002445,0,0,0,3.1568893e-06,Low
1027,1002446,0,0,0,3.0243082e-06,Low
1028,1002448,0,0,0,2.1025648e-06,Low
1029,1002449,0,0,0,2.2214392e-06,Low
1030,1002450,0,0,0,2.0101559e-06,Low
1031,1002451,0,0,0,2.7549625e-06,Low
1032,1002453,0,0,0,2.958014e-06,Low
1033,1002454,0,0,0,2.6101106e-06,Low
1034,1002455,0,0,0,2.2626557e-06,Low
1035,1002456,0,0,0,1.9716463e-05,Low
1036,1002457,0,0,0,1.3703803e-05,Low
1037,1002459,0,0,0,3.1172527e-05,Low
1038,1002463,0,0,0,1.8497143e-05,Low
1039,1002466,0,0,0,1.0955045e-05,Low
1040,1002468,0,0,0,1.9398878e-05,Low
1041,1002470,0,0,0,7.422399e-06,Low
1042,1002471,0,0,0,1.8058898e-05,Low
1043,1002472,0,0,0,1.43321595e-05,Low
1044,1002473,0,0,0,1.2247519e-05,Low
1045,1002475,0,0,0,1.0413463e-05,Low
1046,1002476,0,0,0,1.480141e-05,Low
1047,1002478,0,0,0,1.39429985e-05,Low
1048,1002479,0,0,0,8.45825e-06,Low
1049,1002480,0,0,0,8.329437e-06,Low
1050,1002482,0,0,0,8.850701e-06,Low
1051,1002484,0,0,0,6.789772e-06,Low
1052,1002485,0,0,0,8.634413e-06,Low
1053,1002487,0,0,0,1.5918089e-05,Low
1054,1002488,0,0,0,5.8684077e-06,Low
1055,1002491,0,0,0,6.378513e-06,Low
1056,1002492,0,0,0,8.117158e-06,Low
1057,1002493,0,0,0,8.749391e-06,Low
1058,1002494,0,0,0,4.176559e-06,Low
1059,1002495,0,0,0,9.0830645e-06,Low
1060,1002496,0,0,0,6.066781e-06,Low
1061,1002499,0,0,0,1.2447649e-05,Low
1062,1002500,0,0,0,5.1455904e-06,Low
1063,1002501,0,0,0,1.5254859e-05,Low
1064,1002502,0,0,0,1.2635544e-05,Low
1065,1002503,0,0,0,1.0949342e-05,Low
1066,1002505,0,0,0,6.2238487e-06,Low
1067,1002506,0,0,0,3.874736e-06,Low
1068,1002507,0,0,0,1.4887339e-05,Low
1069,1002509,0,0,0,1.1200468e-05,Low
1070,1002510,0,0,0,6.034969e-06,Low
1071,1002511,0,0,0,8.880869e-06,Low
1072,1002512,0,0,0,5.38699e-06,Low
1073,1002515,0,0,0,5.0945455e-06,Low
1074,1002516,0,0,0,2.0626885e-05,Low
1075,1002518,0,0,0,8.143303e-06,Low
1076,1002519,0,0,0,8.476006e-06,Low
1077,1002520,0,0,0,6.721564e-06,Low
1078,1002521,0,0,0,1.2457139e-05,Low
1079,1002522,0,0,0,1.043424e-05,Low
1080,1002524,0,0,0,8.644086e-06,Low
1081,1002525,0,0,0,6.8289232e-06,Low
1082,1002528,0,0,0,6.389837e-06,Low
1083,1002530,0,0,0,8.652722e-06,Low
1084,1002531,0,0,0,1.4397201e-05,Low
1085,1002533,0,0,0,7.268509e-06,Low
1086,1002534,0,0,0,6.3178577e-06,Low
1087,1002535,0,0,0,3.2987646e-05,Low
1088,1002536,0,0,0,1.2585072e-05,Low
1089,1002537,0,0,0,8.134579e-06,Low
1090,1002538,0,0,0,1.3444364e-05,Low
1091,1002539,0,0,0,8.758749e-06,Low
1092,1002542,0,0,0,1.162469e-05,Low
1093,1002544,0,0,0,2.0308535e-05,Low
1094,1002545,0,0,0,2.8828183e-05,Low
1095,1002549,0,0,0,3.1224652e-05,Low
1096,1002550,0,0,0,8.225154e-06,Low
1097,1002558,0,0,0,1.1341544e-05,Low
1098,1002559,0,0,0,1.1877524e-05,Low
1099,1002914,0,0,0,1.2894502e-05,Low
1100,1002917,0,0,0,3.2293807e-05,Low
1101,1002922,0,0,0,1.5723357e-05,Low
1102,1002925,0,0,0,3.631082e-06,Low
1103,1002929,0,0,0,3.377183e-05,Low
1104,1002938,0,0,0,3.953729e-06,Low
1105,1002939,0,0,0,4.207867e-06,Low
1106,1002944,0,0,0,7.790393e-06,Low
1107,1002945,0,0,0,1.9445793e-05,Low
1108,1002949,0,0,0,1.4922492e-05,Low
1109,100296,0,0,0,0.0017115102,Low
1110,1002961,0,0,0,1.0725151e-05,Low
1111,1002963,0,0,0,9.026383e-06,Low
1112,1002965,0,0,0,7.652052e-06,Low
1113,1002967,0,0,0,4.941855e-06,Low
1114,1002970,0,0,0,8.474826e-06,Low
1115,1002972,0,0,0,9.619523e-06,Low
1116,1002973,0,0,0,1.24805165e-05,Low
1117,1002974,0,0,0,2.367343e-05,Low
1118,1002975,0,0,0,9.719779e-06,Low
1119,1002977,0,0,0,7.817446e-06,Low
1120,1002979,0,0,0,8.218685e-06,Low
1121,1002980,0,0,0,6.860517e-06,Low
1122,1002982,0,0,0,1.2109232e-05,Low
1123,1002986,0,0,0,3.1417733e-06,Low
1124,1002988,0,0,0,0.007769166,Low
1125,1002989,0,0,0,1.0283548e-05,Low
1126,1002991,0,0,0,1.1165733e-05,Low
1127,1002994,0,0,0,1.2222013e-05,Low
1128,1002995,0,0,0,1.0369799e-05,Low
1129,1002997,0,0,0,1.4201395e-05,Low
1130,1003003,0,0,0,2.6508966e-05,Low
1131,1003006,0,0,0,1.1429917e-05,Low
1132,1003007,0,0,0,1.3144584e-05,Low
1133,1003008,0,0,0,9.627939e-06,Low
1134,1003010,0,0,0,5.0198214e-06,Low
1135,1003013,0,0,0,6.452771e-06,Low
1136,1003014,0,0,0,9.619523e-06,Low
1137,1003017,0,0,0,7.768115e-06,Low
1138,1003020,0,0,0,4.747458e-06,Low
1139,1003023,0,0,0,1.1100385e-05,Low
1140,1003024,0,0,0,6.6197617e-06,Low
1141,1003025,0,0,0,4.440147e-06,Low
1142,1003026,0,0,0,2.0440113e-05,Low
1143,1003027,0,0,0,1.1791074e-05,Low
1144,1003029,0,0,0,1.4183353e-05,Low
1145,1003030,0,0,0,8.320013e-06,Low
1146,1003033,0,0,0,1.6388001e-05,Low
1147,1003034,0,0,0,1.34409165e-05,Low
1148,1003037,0,0,0,1.1654183e-05,Low
1149,1003038,0,0,0,9.150603e-06,Low
1150,1003041,0,0,0,1.1233598e-05,Low
1151,1003042,0,0,0,3.2013482e-05,Low
1152,1003044,0,0,0,3.0960302e-06,Low
1153,1003046,0,0,0,3.7085192e-06,Low
1154,1003047,0,0,0,3.1568893e-06,Low
1155,1003048,0,0,0,2.178558e-06,Low
1156,1003049,0,0,0,2.518617e-06,Low
1157,1003051,0,0,0,2.2903644e-06,Low
1158,1003052,0,0,0,3.3731314e-06,Low
1159,1003053,0,0,0,1.7922813e-06,Low
1160,1003054,0,0,0,3.5622672e-06,Low
1161,1003056,0,0,0,1.7806991e-05,Low
1162,1003058,0,0,0,1.9909003e-06,Low
1163,1003061,0,0,0,4.3142722e-06,Low
1164,1003065,0,0,0,2.74334e-06,Low
1165,1003066,0,0,0,3.3433885e-06,Low
1166,1003067,0,0,0,5.590487e-06,Low
1167,1003068,0,0,0,1.1346574e-05,Low
1168,1003069,0,0,0,3.403785e-06,Low
1169,1003072,0,0,0,5.1620755e-06,Low
1170,1003073,0,0,0,7.905063e-06,Low
1171,1003074,0,0,0,3.1380841e-06,Low
1172,1003075,0,0,0,3.8711755e-06,Low
