pk_cid,cluster,cluster_name
1001714,5,Particulares Activos
1001715,5,Particulares Activos
1001716,5,Particulares Activos
1001719,2,Profesionales Dormidos
1001721,5,Particulares Activos
1001722,2,Profesionales Dormidos
1001723,2,Profesionales Dormidos
1001724,2,Profesionales Dormidos
1001725,2,Profesionales Dormidos
1001726,5,Particulares Activos
1001735,2,Profesionales Dormidos
1001736,2,Profesionales Dormidos
1001738,5,Particulares Activos
1001740,2,Profesionales Dormidos
1001742,5,Particulares Activos
1001744,2,Profesionales Dormidos
1001749,5,Particulares Activos
1001750,5,Particulares Activos
1001751,5,Particulares Activos
1001752,2,Profesionales Dormidos
1001753,5,Particulares Activos
1001755,1,Jóvenes Exploradores
1001759,3,Activos Multi-producto
1001760,1,Jóvenes Exploradores
1001761,1,Jóvenes Exploradores
1001763,2,Profesionales Dormidos
1001767,2,Profesionales Dormidos
1001769,1,Jóvenes Exploradores
1001770,5,Particulares Activos
1001774,1,Jóvenes Exploradores
1001775,1,Jóvenes Exploradores
1001776,5,Particulares Activos
1001777,5,Particulares Activos
1001780,1,Jóvenes Exploradores
1001781,2,Profesionales Dormidos
1001782,2,Profesionales Dormidos
1001785,1,Jóvenes Exploradores
1001786,1,Jóvenes Exploradores
1001787,6,Alto Potencial Virgen
1001788,2,Profesionales Dormidos
1001790,5,Particulares Activos
1001792,2,Profesionales Dormidos
1001795,2,Profesionales Dormidos
1001796,1,Jóvenes Exploradores
1001797,5,Particulares Activos
1001798,5,Particulares Activos
1001799,2,Profesionales Dormidos
1001802,2,Profesionales Dormidos
1001804,5,Particulares Activos
1001805,1,Jóvenes Exploradores
1001807,2,Profesionales Dormidos
1001808,5,Particulares Activos
1001812,2,Profesionales Dormidos
1001816,5,Particulares Activos
1001822,5,Particulares Activos
1001825,2,Profesionales Dormidos
1001828,1,Jóvenes Exploradores
1001829,5,Particulares Activos
1001830,2,Profesionales Dormidos
1001831,1,Jóvenes Exploradores
1001833,2,Profesionales Dormidos
1001835,2,Profesionales Dormidos
1001836,2,Profesionales Dormidos
1001841,5,Particulares Activos
1001844,2,Profesionales Dormidos
1001845,3,Activos Multi-producto
1001847,2,Profesionales Dormidos
1001848,5,Particulares Activos
1001849,2,Profesionales Dormidos
1001850,2,Profesionales Dormidos
1001851,5,Particulares Activos
1001853,5,Particulares Activos
1001854,1,Jóvenes Exploradores
1001856,5,Particulares Activos
1001858,2,Profesionales Dormidos
1001860,2,Profesionales Dormidos
1001861,2,Profesionales Dormidos
1001862,1,Jóvenes Exploradores
1001863,5,Particulares Activos
1001864,5,Particulares Activos
1001865,5,Particulares Activos
1001867,5,Particulares Activos
1001868,2,Profesionales Dormidos
1001869,5,Particulares Activos
1001870,2,Profesionales Dormidos
1001871,2,Profesionales Dormidos
1001872,2,Profesionales Dormidos
1001874,2,Profesionales Dormidos
1001875,5,Particulares Activos
1001876,2,Profesionales Dormidos
1001877,2,Profesionales Dormidos
1001878,2,Profesionales Dormidos
1001879,2,Profesionales Dormidos
1001881,6,Alto Potencial Virgen
1001883,5,Particulares Activos
1001885,5,Particulares Activos
1001887,5,Particulares Activos
1001890,5,Particulares Activos
1001891,2,Profesionales Dormidos
1001892,5,Particulares Activos
1001893,5,Particulares Activos
1001894,2,Profesionales Dormidos
1001895,5,Particulares Activos
1001896,2,Profesionales Dormidos
1001898,2,Profesionales Dormidos
1001899,5,Particulares Activos
1001900,2,Profesionales Dormidos
1001901,5,Particulares Activos
1001902,5,Particulares Activos
1001904,2,Profesionales Dormidos
1001908,1,Jóvenes Exploradores
1001910,2,Profesionales Dormidos
1001915,2,Profesionales Dormidos
1001917,5,Particulares Activos
1001918,2,Profesionales Dormidos
1001920,2,Profesionales Dormidos
1001921,5,Particulares Activos
1001924,5,Particulares Activos
1001925,5,Particulares Activos
1001928,2,Profesionales Dormidos
1001932,5,Particulares Activos
1001935,5,Particulares Activos
1001936,5,Particulares Activos
1001937,1,Jóvenes Exploradores
1001938,5,Particulares Activos
1001939,2,Profesionales Dormidos
1001940,2,Profesionales Dormidos
1001942,5,Particulares Activos
1001943,5,Particulares Activos
1001944,2,Profesionales Dormidos
1001945,2,Profesionales Dormidos
1001946,5,Particulares Activos
1001947,2,Profesionales Dormidos
1001948,2,Profesionales Dormidos
1001949,2,Profesionales Dormidos
1001951,2,Profesionales Dormidos
1001952,2,Profesionales Dormidos
1001953,2,Profesionales Dormidos
1001954,2,Profesionales Dormidos
1001955,5,Particulares Activos
1001957,2,Profesionales Dormidos
1001958,5,Particulares Activos
1001960,5,Particulares Activos
1001961,2,Profesionales Dormidos
1001963,2,Profesionales Dormidos
1001964,5,Particulares Activos
1001965,5,Particulares Activos
1001966,2,Profesionales Dormidos
1001967,2,Profesionales Dormidos
1001968,2,Profesionales Dormidos
1001970,5,Particulares Activos
1001971,2,Profesionales Dormidos
1001972,2,Profesionales Dormidos
1001973,2,Profesionales Dormidos
1001974,2,Profesionales Dormidos
1001975,5,Particulares Activos
1001976,2,Profesionales Dormidos
1001977,2,Profesionales Dormidos
1001978,2,Profesionales Dormidos
1001979,2,Profesionales Dormidos
1001980,2,Profesionales Dormidos
1001981,2,Profesionales Dormidos
1001982,2,Profesionales Dormidos
1001984,5,Particulares Activos
1001985,2,Profesionales Dormidos
1001986,5,Particulares Activos
1001987,2,Profesionales Dormidos
1001988,5,Particulares Activos
1001989,5,Particulares Activos
1001992,2,Profesionales Dormidos
1001994,2,Profesionales Dormidos
1001995,2,Profesionales Dormidos
1001996,2,Profesionales Dormidos
1001997,2,Profesionales Dormidos
1001999,5,Particulares Activos
1002000,2,Profesionales Dormidos
1002001,1,Jóvenes Exploradores
1002002,2,Profesionales Dormidos
1002005,1,Jóvenes Exploradores
1002008,1,Jóvenes Exploradores
1002011,5,Particulares Activos
1002012,1,Jóvenes Exploradores
1002013,5,Particulares Activos
1002014,3,Activos Multi-producto
1002016,3,Activos Multi-producto
1002017,3,Activos Multi-producto
1002020,5,Particulares Activos
1002023,3,Activos Multi-producto
1002025,3,Activos Multi-producto
1002026,3,Activos Multi-producto
1002028,3,Activos Multi-producto
1002029,1,Jóvenes Exploradores
1002030,2,Profesionales Dormidos
1002032,5,Particulares Activos
1002034,2,Profesionales Dormidos
1002035,5,Particulares Activos
1002037,2,Profesionales Dormidos
1002038,2,Profesionales Dormidos
1002039,1,Jóvenes Exploradores
1002040,2,Profesionales Dormidos
1002043,5,Particulares Activos
1002046,5,Particulares Activos
1002048,5,Particulares Activos
1002049,5,Particulares Activos
1002050,1,Jóvenes Exploradores
1002051,1,Jóvenes Exploradores
1002052,6,Alto Potencial Virgen
1002053,2,Profesionales Dormidos
1002055,5,Particulares Activos
1002057,2,Profesionales Dormidos
1002059,2,Profesionales Dormidos
1002060,2,Profesionales Dormidos
1002061,5,Particulares Activos
1002062,2,Profesionales Dormidos
1002063,2,Profesionales Dormidos
1002064,5,Particulares Activos
1002067,5,Particulares Activos
1002071,5,Particulares Activos
1002072,2,Profesionales Dormidos
1002073,5,Particulares Activos
1002075,5,Particulares Activos
1002078,5,Particulares Activos
1002080,2,Profesionales Dormidos
1002081,2,Profesionales Dormidos
1002083,5,Particulares Activos
1002088,2,Profesionales Dormidos
1002089,5,Particulares Activos
1002091,2,Profesionales Dormidos
1002092,5,Particulares Activos
1002093,2,Profesionales Dormidos
1002094,4,Universitarios Estándar
1002095,2,Profesionales Dormidos
1002096,5,Particulares Activos
1002097,5,Particulares Activos
1002099,4,Universitarios Estándar
1002100,5,Particulares Activos
1002101,2,Profesionales Dormidos
1002104,2,Profesionales Dormidos
1002107,2,Profesionales Dormidos
1002108,2,Profesionales Dormidos
1002114,5,Particulares Activos
1002115,5,Particulares Activos
1002116,2,Profesionales Dormidos
1002119,2,Profesionales Dormidos
1002120,5,Particulares Activos
1002126,5,Particulares Activos
1002128,5,Particulares Activos
1002131,2,Profesionales Dormidos
1002132,5,Particulares Activos
1002133,2,Profesionales Dormidos
1002134,3,Activos Multi-producto
1002135,5,Particulares Activos
1002137,2,Profesionales Dormidos
1002138,5,Particulares Activos
1002139,5,Particulares Activos
1002140,2,Profesionales Dormidos
1002141,2,Profesionales Dormidos
1002144,5,Particulares Activos
1002145,2,Profesionales Dormidos
1002146,5,Particulares Activos
1002147,5,Particulares Activos
1002150,5,Particulares Activos
1002151,2,Profesionales Dormidos
1002153,2,Profesionales Dormidos
1002156,2,Profesionales Dormidos
1002157,5,Particulares Activos
1002160,4,Universitarios Estándar
1002161,1,Jóvenes Exploradores
1002162,2,Profesionales Dormidos
1002164,1,Jóvenes Exploradores
1002166,5,Particulares Activos
1002167,5,Particulares Activos
1002170,1,Jóvenes Exploradores
1002172,6,Alto Potencial Virgen
1002173,2,Profesionales Dormidos
1002174,1,Jóvenes Exploradores
1002175,3,Activos Multi-producto
1002176,5,Particulares Activos
1002177,2,Profesionales Dormidos
1002178,2,Profesionales Dormidos
1002179,1,Jóvenes Exploradores
1002180,1,Jóvenes Exploradores
1002181,2,Profesionales Dormidos
1002184,1,Jóvenes Exploradores
1002185,5,Particulares Activos
1002188,1,Jóvenes Exploradores
1002190,1,Jóvenes Exploradores
1002191,2,Profesionales Dormidos
1002195,5,Particulares Activos
1002198,5,Particulares Activos
1002199,5,Particulares Activos
1002200,5,Particulares Activos
1002204,2,Profesionales Dormidos
1002206,5,Particulares Activos
1002207,2,Profesionales Dormidos
1002208,6,Alto Potencial Virgen
1002209,2,Profesionales Dormidos
1002210,5,Particulares Activos
1002211,5,Particulares Activos
1002213,5,Particulares Activos
1002214,2,Profesionales Dormidos
1002215,5,Particulares Activos
1002216,5,Particulares Activos
1002217,2,Profesionales Dormidos
1002218,1,Jóvenes Exploradores
1002219,5,Particulares Activos
1002220,2,Profesionales Dormidos
1002221,2,Profesionales Dormidos
1002222,5,Particulares Activos
1002223,2,Profesionales Dormidos
1002224,2,Profesionales Dormidos
1002225,5,Particulares Activos
1002226,2,Profesionales Dormidos
1002227,5,Particulares Activos
1002228,2,Profesionales Dormidos
1002229,2,Profesionales Dormidos
1002230,2,Profesionales Dormidos
1002233,5,Particulares Activos
1002234,5,Particulares Activos
1002235,2,Profesionales Dormidos
1002237,2,Profesionales Dormidos
1002238,2,Profesionales Dormidos
1002239,5,Particulares Activos
1002240,2,Profesionales Dormidos
1002241,2,Profesionales Dormidos
1002242,5,Particulares Activos
1002243,2,Profesionales Dormidos
1002245,5,Particulares Activos
1002248,5,Particulares Activos
1002249,2,Profesionales Dormidos
1002251,2,Profesionales Dormidos
1002254,5,Particulares Activos
1002259,2,Profesionales Dormidos
1002260,2,Profesionales Dormidos
1002261,5,Particulares Activos
1002264,2,Profesionales Dormidos
1002266,5,Particulares Activos
1002267,2,Profesionales Dormidos
1002271,5,Particulares Activos
1002273,2,Profesionales Dormidos
1002275,5,Particulares Activos
1002276,5,Particulares Activos
1002278,5,Particulares Activos
1002279,5,Particulares Activos
1002280,2,Profesionales Dormidos
1002282,5,Particulares Activos
1002283,5,Particulares Activos
1002284,5,Particulares Activos
1002286,2,Profesionales Dormidos
1002287,2,Profesionales Dormidos
1002288,2,Profesionales Dormidos
1002289,2,Profesionales Dormidos
1002290,2,Profesionales Dormidos
1002293,5,Particulares Activos
1002295,2,Profesionales Dormidos
1002297,2,Profesionales Dormidos
1002300,2,Profesionales Dormidos
1002302,2,Profesionales Dormidos
1002305,5,Particulares Activos
1002306,2,Profesionales Dormidos
1002307,1,Jóvenes Exploradores
1002308,5,Particulares Activos
1002309,5,Particulares Activos
1002311,2,Profesionales Dormidos
1002312,2,Profesionales Dormidos
1002313,2,Profesionales Dormidos
1002314,2,Profesionales Dormidos
1002315,5,Particulares Activos
1002316,2,Profesionales Dormidos
1002317,2,Profesionales Dormidos
1002319,2,Profesionales Dormidos
1002320,1,Jóvenes Exploradores
1002321,5,Particulares Activos
1002322,5,Particulares Activos
1002324,5,Particulares Activos
1002325,5,Particulares Activos
1002327,5,Particulares Activos
1002329,5,Particulares Activos
1002330,2,Profesionales Dormidos
1002332,5,Particulares Activos
1002333,5,Particulares Activos
1002336,5,Particulares Activos
1002337,5,Particulares Activos
1002338,5,Particulares Activos
1002339,5,Particulares Activos
1002340,5,Particulares Activos
1002344,2,Profesionales Dormidos
1002345,5,Particulares Activos
1002347,1,Jóvenes Exploradores
1002348,1,Jóvenes Exploradores
1002349,5,Particulares Activos
1002351,2,Profesionales Dormidos
1002352,5,Particulares Activos
1002353,5,Particulares Activos
1002355,5,Particulares Activos
1002357,5,Particulares Activos
1002358,5,Particulares Activos
1002359,5,Particulares Activos
1002360,5,Particulares Activos
1002363,5,Particulares Activos
1002364,2,Profesionales Dormidos
1002365,2,Profesionales Dormidos
1002366,6,Alto Potencial Virgen
1002368,5,Particulares Activos
1002369,2,Profesionales Dormidos
1002371,2,Profesionales Dormidos
1002372,2,Profesionales Dormidos
1002374,2,Profesionales Dormidos
1002377,5,Particulares Activos
1002378,2,Profesionales Dormidos
1002379,2,Profesionales Dormidos
1002381,2,Profesionales Dormidos
1002384,5,Particulares Activos
1002386,5,Particulares Activos
1002387,5,Particulares Activos
1002389,5,Particulares Activos
1002392,5,Particulares Activos
1002393,1,Jóvenes Exploradores
1002395,5,Particulares Activos
1002397,2,Profesionales Dormidos
1002401,2,Profesionales Dormidos
1002404,5,Particulares Activos
1002405,1,Jóvenes Exploradores
1002406,5,Particulares Activos
1002407,2,Profesionales Dormidos
1002408,5,Particulares Activos
1002409,2,Profesionales Dormidos
1002410,2,Profesionales Dormidos
1002413,5,Particulares Activos
1002423,1,Jóvenes Exploradores
1002424,1,Jóvenes Exploradores
1002425,1,Jóvenes Exploradores
1002426,4,Universitarios Estándar
1002428,1,Jóvenes Exploradores
1002430,1,Jóvenes Exploradores
1002432,1,Jóvenes Exploradores
1002434,1,Jóvenes Exploradores
1002436,1,Jóvenes Exploradores
1002437,4,Universitarios Estándar
1002438,1,Jóvenes Exploradores
1002439,2,Profesionales Dormidos
1002441,1,Jóvenes Exploradores
1002442,5,Particulares Activos
1002443,1,Jóvenes Exploradores
1002444,6,Alto Potencial Virgen
1002445,1,Jóvenes Exploradores
1002446,1,Jóvenes Exploradores
1002447,5,Particulares Activos
1002448,1,Jóvenes Exploradores
1002449,1,Jóvenes Exploradores
1002450,1,Jóvenes Exploradores
1002451,1,Jóvenes Exploradores
1002453,1,Jóvenes Exploradores
1002454,1,Jóvenes Exploradores
1002455,1,Jóvenes Exploradores
1002456,2,Profesionales Dormidos
1002457,2,Profesionales Dormidos
1002459,2,Profesionales Dormidos
1002463,2,Profesionales Dormidos
1002464,5,Particulares Activos
1002466,2,Profesionales Dormidos
1002468,2,Profesionales Dormidos
1002470,2,Profesionales Dormidos
1002471,5,Particulares Activos
1002472,5,Particulares Activos
1002473,2,Profesionales Dormidos
1002474,1,Jóvenes Exploradores
1002475,2,Profesionales Dormidos
1002476,5,Particulares Activos
1002478,2,Profesionales Dormidos
1002479,2,Profesionales Dormidos
1002480,5,Particulares Activos
1002482,2,Profesionales Dormidos
1002484,2,Profesionales Dormidos
1002485,2,Profesionales Dormidos
1002487,2,Profesionales Dormidos
1002488,2,Profesionales Dormidos
1002490,5,Particulares Activos
1002491,2,Profesionales Dormidos
1002492,1,Jóvenes Exploradores
1002493,5,Particulares Activos
1002494,2,Profesionales Dormidos
1002495,5,Particulares Activos
1002496,5,Particulares Activos
1002498,5,Particulares Activos
1002499,2,Profesionales Dormidos
1002500,2,Profesionales Dormidos
1002501,5,Particulares Activos
1002502,2,Profesionales Dormidos
1002503,2,Profesionales Dormidos
1002504,5,Particulares Activos
1002505,5,Particulares Activos
1002506,2,Profesionales Dormidos
1002507,5,Particulares Activos
1002509,5,Particulares Activos
1002510,2,Profesionales Dormidos
1002511,2,Profesionales Dormidos
1002512,2,Profesionales Dormidos
1002515,5,Particulares Activos
1002516,5,Particulares Activos
1002517,5,Particulares Activos
1002518,2,Profesionales Dormidos
1002519,2,Profesionales Dormidos
1002520,2,Profesionales Dormidos
1002521,2,Profesionales Dormidos
1002522,5,Particulares Activos
1002524,2,Profesionales Dormidos
1002525,2,Profesionales Dormidos
